ENSMUSG00000037206	Islr	Gene Expression
ENSMUSG00000110969	Gm47174	Gene Expression
ENSMUSG00000051243	Islr2	Gene Expression
ENSMUSG00000057818	1600029O15Rik	Gene Expression
ENSMUSG00000036986	Pml	Gene Expression
ENSMUSG00000098886	Mir6385	Gene Expression
ENSMUSG00000032333	Stoml1	Gene Expression
ENSMUSG00000032334	Loxl1	Gene Expression
ENSMUSG00000036244	Tbc1d21	Gene Expression
ENSMUSG00000100487	1700072B07Rik	Gene Expression
ENSMUSG00000097651	4930461G14Rik	Gene Expression
ENSMUSG00000066607	Insyn1	Gene Expression
ENSMUSG00000035914	Cd276	Gene Expression
ENSMUSG00000103486	Gm10657	Gene Expression
ENSMUSG00000032336	Nptn	Gene Expression
ENSMUSG00000074269	Rec114	Gene Expression
ENSMUSG00000093473	Gm20620	Gene Expression
ENSMUSG00000032338	Hcn4	Gene Expression
ENSMUSG00000032340	Neo1	Gene Expression
ENSMUSG00000111846	Gm47271	Gene Expression
ENSMUSG00000066592	Gm7589	Gene Expression
ENSMUSG00000110789	Gm33053	Gene Expression
ENSMUSG00000025236	Adpgk	Gene Expression
ENSMUSG00000025235	Bbs4	Gene Expression
ENSMUSG00000025234	Arih1	Gene Expression
ENSMUSG00000090516	Rps11-ps1	Gene Expression
ENSMUSG00000111852	Gm33180	Gene Expression
ENSMUSG00000049526	Tmem202	Gene Expression
ENSMUSG00000025232	Hexa	Gene Expression
ENSMUSG00000032297	Celf6	Gene Expression
ENSMUSG00000025237	Parp6	Gene Expression
ENSMUSG00000032294	Pkm	Gene Expression
ENSMUSG00000111394	Gm49759	Gene Expression
ENSMUSG00000074259	Gramd2	Gene Expression
ENSMUSG00000051705	Senp8	Gene Expression
ENSMUSG00000039585	Myo9a	Gene Expression
ENSMUSG00000087239	Gm7613	Gene Expression
ENSMUSG00000110803	Gm20275	Gene Expression
ENSMUSG00000085116	Gm2735	Gene Expression
ENSMUSG00000111833	Gm48805	Gene Expression
ENSMUSG00000032292	Nr2e3	Gene Expression
ENSMUSG00000084913	Gm7616	Gene Expression
ENSMUSG00000084847	Gm15507	Gene Expression
ENSMUSG00000032289	Thsd4	Gene Expression
ENSMUSG00000088090	Gm23668	Gene Expression
ENSMUSG00000111296	2010001M07Rik	Gene Expression
ENSMUSG00000111065	Gm47676	Gene Expression
ENSMUSG00000088550	Gm22099	Gene Expression
ENSMUSG00000111761	9230112J17Rik	Gene Expression
ENSMUSG00000111809	Gm49334	Gene Expression
ENSMUSG00000111667	Gm47740	Gene Expression
ENSMUSG00000111512	Gm17853	Gene Expression
ENSMUSG00000047766	Lrrc49	Gene Expression
ENSMUSG00000034839	Larp6	Gene Expression
ENSMUSG00000095956	1700036A12Rik	Gene Expression
ENSMUSG00000034485	Uaca	Gene Expression
ENSMUSG00000052143	Gm9869	Gene Expression
ENSMUSG00000111444	Gm47923	Gene Expression
ENSMUSG00000111290	Gm5122	Gene Expression
ENSMUSG00000111147	Gm33699	Gene Expression
ENSMUSG00000111180	Gm39348	Gene Expression
ENSMUSG00000111169	Gm34004	Gene Expression
ENSMUSG00000111354	Gm33914	Gene Expression
ENSMUSG00000111807	4933433G08Rik	Gene Expression
ENSMUSG00000110998	I730028E13Rik	Gene Expression
ENSMUSG00000111449	Gm34105	Gene Expression
ENSMUSG00000111658	B930092H01Rik	Gene Expression
ENSMUSG00000074256	Gm10655	Gene Expression
ENSMUSG00000032280	Tle3	Gene Expression
ENSMUSG00000111033	Gm34322	Gene Expression
ENSMUSG00000111635	Gm47240	Gene Expression
ENSMUSG00000111381	Gm34424	Gene Expression
ENSMUSG00000111739	Gm47241	Gene Expression
ENSMUSG00000110968	Gm19208	Gene Expression
ENSMUSG00000007892	Rplp1	Gene Expression
ENSMUSG00000032254	Kif23	Gene Expression
ENSMUSG00000032278	Paqr5	Gene Expression
ENSMUSG00000088743	Gm23221	Gene Expression
ENSMUSG00000032252	Glce	Gene Expression
ENSMUSG00000092696	Mir5133	Gene Expression
ENSMUSG00000110826	Gm47262	Gene Expression
ENSMUSG00000111232	A730043L09Rik	Gene Expression
ENSMUSG00000088986	Gm25603	Gene Expression
ENSMUSG00000046846	Spesp1	Gene Expression
ENSMUSG00000111193	Gm35288	Gene Expression
ENSMUSG00000032249	Anp32a	Gene Expression
ENSMUSG00000041729	Coro2b	Gene Expression
ENSMUSG00000084540	n-R5s84	Gene Expression
ENSMUSG00000032243	Itga11	Gene Expression
ENSMUSG00000111537	Gm7653	Gene Expression
ENSMUSG00000032244	Fem1b	Gene Expression
ENSMUSG00000032245	Cln6	Gene Expression
ENSMUSG00000074250	Gm10653	Gene Expression
ENSMUSG00000111805	Gm47274	Gene Expression
ENSMUSG00000032246	Calml4	Gene Expression
ENSMUSG00000032405	Pias1	Gene Expression
ENSMUSG00000064855	Gm24526	Gene Expression
ENSMUSG00000111144	Gm48193	Gene Expression
ENSMUSG00000111297	Gm6082	Gene Expression
ENSMUSG00000094201	Gm25064	Gene Expression
ENSMUSG00000022245	Skor1	Gene Expression
ENSMUSG00000058444	Map2k5	Gene Expression
ENSMUSG00000032403	2300009A05Rik	Gene Expression
ENSMUSG00000086539	Gm16759	Gene Expression
ENSMUSG00000037801	Iqch	Gene Expression
ENSMUSG00000093137	Gm25995	Gene Expression
ENSMUSG00000091866	Gm6257	Gene Expression
ENSMUSG00000037257	Aagab	Gene Expression
ENSMUSG00000032402	Smad3	Gene Expression
ENSMUSG00000111137	Gm2553	Gene Expression
ENSMUSG00000110768	Gm18541	Gene Expression
ENSMUSG00000111058	Gm36033	Gene Expression
ENSMUSG00000036867	Smad6	Gene Expression
ENSMUSG00000093616	1700055C04Rik	Gene Expression
ENSMUSG00000088988	Gm25606	Gene Expression
ENSMUSG00000093759	Scarletltr	Gene Expression
ENSMUSG00000032401	Lctl	Gene Expression
ENSMUSG00000032400	Zwilch	Gene Expression
ENSMUSG00000032399	Rpl4	Gene Expression
ENSMUSG00000065752	Gm23344	Gene Expression
ENSMUSG00000094411	Snord16a	Gene Expression
ENSMUSG00000064918	Gm22571	Gene Expression
ENSMUSG00000095868	Gm23136	Gene Expression
ENSMUSG00000064514	Gm22455	Gene Expression
ENSMUSG00000032398	Snapc5	Gene Expression
ENSMUSG00000004936	Map2k1	Gene Expression
ENSMUSG00000093239	Gm24106	Gene Expression
ENSMUSG00000111160	Gm48855	Gene Expression
ENSMUSG00000035337	Uchl4	Gene Expression
ENSMUSG00000032397	Tipin	Gene Expression
ENSMUSG00000088254	Gm24289	Gene Expression
ENSMUSG00000032396	Dis3l	Gene Expression
ENSMUSG00000036466	Megf11	Gene Expression
ENSMUSG00000004771	Rab11a	Gene Expression
ENSMUSG00000104953	Gm47308	Gene Expression
ENSMUSG00000053641	Dennd4a	Gene Expression
ENSMUSG00000089336	Gm24347	Gene Expression
ENSMUSG00000034452	Slc24a1	Gene Expression
ENSMUSG00000034263	Ints14	Gene Expression
ENSMUSG00000093119	Gm25640	Gene Expression
ENSMUSG00000033629	Hacd3	Gene Expression
ENSMUSG00000032393	Dpp8	Gene Expression
ENSMUSG00000111471	Gm47350	Gene Expression
ENSMUSG00000032816	Igdcc4	Gene Expression
ENSMUSG00000032394	Igdcc3	Gene Expression
ENSMUSG00000032392	Parp16	Gene Expression
ENSMUSG00000095738	Gm25313	Gene Expression
ENSMUSG00000095892	Rnu5g	Gene Expression
ENSMUSG00000042254	Cilp	Gene Expression
ENSMUSG00000015357	Clpx	Gene Expression
ENSMUSG00000059571	Gm16218	Gene Expression
ENSMUSG00000111712	Gm39363	Gene Expression
ENSMUSG00000111725	Gm19219	Gene Expression
ENSMUSG00000110913	Gm47192	Gene Expression
ENSMUSG00000041837	Pdcd7	Gene Expression
ENSMUSG00000086228	Ubap1l	Gene Expression
ENSMUSG00000111092	Gm17875	Gene Expression
ENSMUSG00000054978	Kbtbd13	Gene Expression
ENSMUSG00000041696	Rasl12	Gene Expression
ENSMUSG00000053862	Slc51b	Gene Expression
ENSMUSG00000059183	Mtfmt	Gene Expression
ENSMUSG00000111722	Gm47270	Gene Expression
ENSMUSG00000032388	Spg21	Gene Expression
ENSMUSG00000066510	Ankdd1a	Gene Expression
ENSMUSG00000111818	Gm17749	Gene Expression
ENSMUSG00000050721	Plekho2	Gene Expression
ENSMUSG00000041064	Pif1	Gene Expression
ENSMUSG00000032387	Rbpms2	Gene Expression
ENSMUSG00000040652	Oaz2	Gene Expression
ENSMUSG00000040524	Zfp609	Gene Expression
ENSMUSG00000032386	Trip4	Gene Expression
ENSMUSG00000065387	n-R5s85	Gene Expression
ENSMUSG00000079915	Gm16073	Gene Expression
ENSMUSG00000040204	Pclaf	Gene Expression
ENSMUSG00000065301	Gm23248	Gene Expression
ENSMUSG00000032384	Csnk1g1	Gene Expression
ENSMUSG00000077385	Gm22657	Gene Expression
ENSMUSG00000032383	Ppib	Gene Expression
ENSMUSG00000039452	Snx22	Gene Expression
ENSMUSG00000032382	Snx1	Gene Expression
ENSMUSG00000032381	Ciao2a	Gene Expression
ENSMUSG00000032380	Dapk2	Gene Expression
ENSMUSG00000038664	Herc1	Gene Expression
ENSMUSG00000084437	Gm23428	Gene Expression
ENSMUSG00000100130	Gm28379	Gene Expression
ENSMUSG00000050503	Fbxl22	Gene Expression
ENSMUSG00000032376	Usp3	Gene Expression
ENSMUSG00000086387	Gm15563	Gene Expression
ENSMUSG00000032373	Car12	Gene Expression
ENSMUSG00000032375	Aph1b	Gene Expression
ENSMUSG00000074232	Gm10647	Gene Expression
ENSMUSG00000092131	BC050972	Gene Expression
ENSMUSG00000059237	Ppp1r2-ps4	Gene Expression
ENSMUSG00000053040	Aph1c	Gene Expression
ENSMUSG00000091745	Gm17098	Gene Expression
ENSMUSG00000036943	Rab8b	Gene Expression
ENSMUSG00000036781	Rps27l	Gene Expression
ENSMUSG00000032370	Lactb	Gene Expression
ENSMUSG00000089450	Gm24225	Gene Expression
ENSMUSG00000032366	Tpm1	Gene Expression
ENSMUSG00000111825	Gm10646	Gene Expression
ENSMUSG00000088021	Gm22145	Gene Expression
ENSMUSG00000111556	Gm19299	Gene Expression
ENSMUSG00000052698	Tln2	Gene Expression
ENSMUSG00000076379	Mir190a	Gene Expression
ENSMUSG00000111412	Gm47047	Gene Expression
ENSMUSG00000111819	Gm47110	Gene Expression
ENSMUSG00000098937	Mir7241	Gene Expression
ENSMUSG00000098446	Mir7242	Gene Expression
ENSMUSG00000111272	Gm7787	Gene Expression
ENSMUSG00000055125	M5C1000I18Rik	Gene Expression
ENSMUSG00000091956	C2cd4b	Gene Expression
ENSMUSG00000047990	C2cd4a	Gene Expression
ENSMUSG00000035284	Vps13c	Gene Expression
ENSMUSG00000111841	Gm20745	Gene Expression
ENSMUSG00000101345	Gm28195	Gene Expression
ENSMUSG00000088810	Gm22382	Gene Expression
ENSMUSG00000111562	Gm19987	Gene Expression
ENSMUSG00000096639	Gm22169	Gene Expression
ENSMUSG00000111303	4930502A04Rik	Gene Expression
ENSMUSG00000088587	Gm22962	Gene Expression
ENSMUSG00000111404	Gm47169	Gene Expression
ENSMUSG00000032238	Rora	Gene Expression
ENSMUSG00000086648	Gm15511	Gene Expression
ENSMUSG00000032235	Ice2	Gene Expression
ENSMUSG00000111621	Gm7802	Gene Expression
ENSMUSG00000111484	Gm18587	Gene Expression
ENSMUSG00000062874	Gm4978	Gene Expression
ENSMUSG00000032231	Anxa2	Gene Expression
ENSMUSG00000093042	Mir3109	Gene Expression
ENSMUSG00000086399	Gm16144	Gene Expression
ENSMUSG00000111096	Gm47203	Gene Expression
ENSMUSG00000059246	Foxb1	Gene Expression
ENSMUSG00000097623	B230323A14Rik	Gene Expression
ENSMUSG00000111286	Gm18745	Gene Expression
ENSMUSG00000101555	Gm28731	Gene Expression
ENSMUSG00000011958	Bnip2	Gene Expression
ENSMUSG00000033543	Gtf2a2	Gene Expression
ENSMUSG00000032226	Gcnt3	Gene Expression
ENSMUSG00000111176	Gm47233	Gene Expression
ENSMUSG00000111043	2210414F02Rik	Gene Expression
ENSMUSG00000032224	Fam81a	Gene Expression
ENSMUSG00000077660	Gm24257	Gene Expression
ENSMUSG00000032220	Myo1e	Gene Expression
ENSMUSG00000093763	Mir5626	Gene Expression
ENSMUSG00000032218	Ccnb2	Gene Expression
ENSMUSG00000032217	Rnf111	Gene Expression
ENSMUSG00000065202	Gm24615	Gene Expression
ENSMUSG00000088284	Gm23588	Gene Expression
ENSMUSG00000094366	Gm23730	Gene Expression
ENSMUSG00000064921	Gm22229	Gene Expression
ENSMUSG00000032212	Sltm	Gene Expression
ENSMUSG00000042444	Mindy2	Gene Expression
ENSMUSG00000074213	Gm10642	Gene Expression
ENSMUSG00000054693	Adam10	Gene Expression
ENSMUSG00000032207	Lipc	Gene Expression
ENSMUSG00000087744	Gm25149	Gene Expression
ENSMUSG00000096160	Gm3436	Gene Expression
ENSMUSG00000111631	Gm32017	Gene Expression
ENSMUSG00000032204	Aqp9	Gene Expression
ENSMUSG00000111618	Gm47268	Gene Expression
ENSMUSG00000111429	Gm32511	Gene Expression
ENSMUSG00000013584	Aldh1a2	Gene Expression
ENSMUSG00000111181	Gm48124	Gene Expression
ENSMUSG00000032199	Polr2m	Gene Expression
ENSMUSG00000041361	Myzap	Gene Expression
ENSMUSG00000111815	Gm6018	Gene Expression
ENSMUSG00000032232	Cgnl1	Gene Expression
ENSMUSG00000099220	Gm27220	Gene Expression
ENSMUSG00000104467	Gm37660	Gene Expression
ENSMUSG00000032228	Tcf12	Gene Expression
ENSMUSG00000102143	Gm38057	Gene Expression
ENSMUSG00000102939	Gm38111	Gene Expression
ENSMUSG00000098761	Gm18821	Gene Expression
ENSMUSG00000104107	Gm37879	Gene Expression
ENSMUSG00000099313	Gm27152	Gene Expression
ENSMUSG00000104469	Gm37663	Gene Expression
ENSMUSG00000104078	Gm37023	Gene Expression
ENSMUSG00000104432	A430027C01Rik	Gene Expression
ENSMUSG00000077821	Gm27450	Gene Expression
ENSMUSG00000102874	Gm37137	Gene Expression
ENSMUSG00000098915	Rpl15-ps2	Gene Expression
ENSMUSG00000084619	Gm25045	Gene Expression
ENSMUSG00000099253	Gm7863	Gene Expression
ENSMUSG00000061390	Uba52-ps	Gene Expression
ENSMUSG00000099020	Gm27159	Gene Expression
ENSMUSG00000099190	Gm27188	Gene Expression
ENSMUSG00000098412	Gm7870	Gene Expression
ENSMUSG00000089530	Gm25163	Gene Expression
ENSMUSG00000098340	Gm27253	Gene Expression
ENSMUSG00000038535	Zfp280d	Gene Expression
ENSMUSG00000098492	Gm19353	Gene Expression
ENSMUSG00000098893	Gm17828	Gene Expression
ENSMUSG00000102225	Gm37983	Gene Expression
ENSMUSG00000103133	Gm37303	Gene Expression
ENSMUSG00000103388	Gm37581	Gene Expression
ENSMUSG00000097211	BC065403	Gene Expression
ENSMUSG00000102925	Gm37150	Gene Expression
ENSMUSG00000098959	Gm27230	Gene Expression
ENSMUSG00000098801	Gm27255	Gene Expression
ENSMUSG00000099019	Gm27254	Gene Expression
ENSMUSG00000032221	Mns1	Gene Expression
ENSMUSG00000103445	Gm36948	Gene Expression
ENSMUSG00000098778	Gm27231	Gene Expression
ENSMUSG00000090626	Tex9	Gene Expression
ENSMUSG00000095555	Gm28010	Gene Expression
ENSMUSG00000096986	4930509E16Rik	Gene Expression
ENSMUSG00000037674	Rfx7	Gene Expression
ENSMUSG00000099310	Gm19427	Gene Expression
ENSMUSG00000102672	Gm37105	Gene Expression
ENSMUSG00000098275	Gm18014	Gene Expression
ENSMUSG00000099051	Gm27241	Gene Expression
ENSMUSG00000098573	Gm27232	Gene Expression
ENSMUSG00000064735	Gm23057	Gene Expression
ENSMUSG00000032216	Nedd4	Gene Expression
ENSMUSG00000104273	A530064N14Rik	Gene Expression
ENSMUSG00000102573	Gm7265	Gene Expression
ENSMUSG00000104066	Gm37955	Gene Expression
ENSMUSG00000102411	Gm36936	Gene Expression
ENSMUSG00000098294	Gm27204	Gene Expression
ENSMUSG00000036030	Prtg	Gene Expression
ENSMUSG00000098471	Gm27203	Gene Expression
ENSMUSG00000102971	A730062M13Rik	Gene Expression
ENSMUSG00000102330	Gm37234	Gene Expression
ENSMUSG00000034910	Pygo1	Gene Expression
ENSMUSG00000092192	Dnaaf4	Gene Expression
ENSMUSG00000089865	Gm44503	Gene Expression
ENSMUSG00000096559	Gm23567	Gene Expression
ENSMUSG00000102797	Gm37710	Gene Expression
ENSMUSG00000086158	Ccpg1os	Gene Expression
ENSMUSG00000034563	Ccpg1	Gene Expression
ENSMUSG00000098589	Gm27353	Gene Expression
ENSMUSG00000079469	Pigb	Gene Expression
ENSMUSG00000102305	Gm38192	Gene Expression
ENSMUSG00000098332	2310009A05Rik	Gene Expression
ENSMUSG00000032202	Rab27a	Gene Expression
ENSMUSG00000098468	Gm27186	Gene Expression
ENSMUSG00000092622	Khdc3	Gene Expression
ENSMUSG00000092310	Gm20509	Gene Expression
ENSMUSG00000032215	Rsl24d1	Gene Expression
ENSMUSG00000103556	Gm38215	Gene Expression
ENSMUSG00000066478	Gm5745	Gene Expression
ENSMUSG00000098875	Gm27211	Gene Expression
ENSMUSG00000062151	Unc13c	Gene Expression
ENSMUSG00000103832	Gm37611	Gene Expression
ENSMUSG00000099064	Gm27148	Gene Expression
ENSMUSG00000084426	Gm25105	Gene Expression
ENSMUSG00000103202	Gm37326	Gene Expression
ENSMUSG00000095631	n-R5s86	Gene Expression
ENSMUSG00000044976	Wdr72	Gene Expression
ENSMUSG00000084725	Gm24141	Gene Expression
ENSMUSG00000098313	Nr1h2-ps	Gene Expression
ENSMUSG00000101526	Gm28622	Gene Expression
ENSMUSG00000098748	Gm27189	Gene Expression
ENSMUSG00000098272	Gm27233	Gene Expression
ENSMUSG00000088635	Gm22315	Gene Expression
ENSMUSG00000066477	Gm16551	Gene Expression
ENSMUSG00000093662	Gm20649	Gene Expression
ENSMUSG00000101596	Gm28182	Gene Expression
ENSMUSG00000043013	Onecut1	Gene Expression
ENSMUSG00000034858	Fam214a	Gene Expression
ENSMUSG00000007656	Arpp19	Gene Expression
ENSMUSG00000111027	Gm2981	Gene Expression
ENSMUSG00000034593	Myo5a	Gene Expression
ENSMUSG00000090001	Gm9719	Gene Expression
ENSMUSG00000089651	Gm16353	Gene Expression
ENSMUSG00000033590	Myo5c	Gene Expression
ENSMUSG00000032192	Gnb5	Gene Expression
ENSMUSG00000111348	Gm19531	Gene Expression
ENSMUSG00000110824	Gm48677	Gene Expression
ENSMUSG00000032191	Bcl2l10	Gene Expression
ENSMUSG00000042688	Mapk6	Gene Expression
ENSMUSG00000111545	Gm18015	Gene Expression
ENSMUSG00000111495	Gm5366	Gene Expression
ENSMUSG00000097021	4933433G15Rik	Gene Expression
ENSMUSG00000042487	Leo1	Gene Expression
ENSMUSG00000109032	Gm7972	Gene Expression
ENSMUSG00000058587	Tmod3	Gene Expression
ENSMUSG00000111228	Gm48789	Gene Expression
ENSMUSG00000032186	Tmod2	Gene Expression
ENSMUSG00000110895	Gm48822	Gene Expression
ENSMUSG00000032184	Lysmd2	Gene Expression
ENSMUSG00000032181	Scg3	Gene Expression
ENSMUSG00000102176	Gm37871	Gene Expression
ENSMUSG00000098232	Gm3671	Gene Expression
ENSMUSG00000032179	Bmp5	Gene Expression
ENSMUSG00000110817	Gm47723	Gene Expression
ENSMUSG00000097836	Gm26903	Gene Expression
ENSMUSG00000105435	Gm44355	Gene Expression
ENSMUSG00000111119	Gm34005	Gene Expression
ENSMUSG00000093025	Gm25300	Gene Expression
ENSMUSG00000007908	Hmgcll1	Gene Expression
ENSMUSG00000103354	Gm38083	Gene Expression
ENSMUSG00000059383	Gfral	Gene Expression
ENSMUSG00000032360	Hcrtr2	Gene Expression
ENSMUSG00000098894	Gm27234	Gene Expression
ENSMUSG00000032358	Fam83b	Gene Expression
ENSMUSG00000098335	Gm27156	Gene Expression
ENSMUSG00000098924	Gm27245	Gene Expression
ENSMUSG00000077144	Gm22938	Gene Expression
ENSMUSG00000111222	Gm34158	Gene Expression
ENSMUSG00000099239	Gm27155	Gene Expression
ENSMUSG00000084502	Gm23791	Gene Expression
ENSMUSG00000110839	Gm47800	Gene Expression
ENSMUSG00000098888	Gm18486	Gene Expression
ENSMUSG00000032357	Tinag	Gene Expression
ENSMUSG00000098333	Gm27158	Gene Expression
ENSMUSG00000098370	Gm19541	Gene Expression
ENSMUSG00000099138	Gm5746	Gene Expression
ENSMUSG00000032355	Mlip	Gene Expression
ENSMUSG00000098668	Gm27210	Gene Expression
ENSMUSG00000102783	Gm38254	Gene Expression
ENSMUSG00000103794	4930590H14Rik	Gene Expression
ENSMUSG00000099170	5730403I07Rik	Gene Expression
ENSMUSG00000032352	Lrrc1	Gene Expression
ENSMUSG00000099094	Gm19569	Gene Expression
ENSMUSG00000098895	Gm21013	Gene Expression
ENSMUSG00000093211	Gm25250	Gene Expression
ENSMUSG00000044938	Klhl31	Gene Expression
ENSMUSG00000111225	Gm47790	Gene Expression
ENSMUSG00000110838	Gm47789	Gene Expression
ENSMUSG00000111014	Gm47795	Gene Expression
ENSMUSG00000032350	Gclc	Gene Expression
ENSMUSG00000111253	Gm34654	Gene Expression
ENSMUSG00000111250	Gm47818	Gene Expression
ENSMUSG00000111580	Gm19572	Gene Expression
ENSMUSG00000110724	Gm47824	Gene Expression
ENSMUSG00000032349	Elovl5	Gene Expression
ENSMUSG00000111610	Gm34829	Gene Expression
ENSMUSG00000077730	Gm23609	Gene Expression
ENSMUSG00000111335	Gm39375	Gene Expression
ENSMUSG00000111850	Gm47829	Gene Expression
ENSMUSG00000023333	Gcm1	Gene Expression
ENSMUSG00000111596	Gm8058	Gene Expression
ENSMUSG00000001366	Fbxo9	Gene Expression
ENSMUSG00000009828	Ick	Gene Expression
ENSMUSG00000065037	Rn7sk	Gene Expression
ENSMUSG00000097574	C920006O11Rik	Gene Expression
ENSMUSG00000032348	Gsta4	Gene Expression
ENSMUSG00000111015	Gm3126	Gene Expression
ENSMUSG00000074183	Gsta1	Gene Expression
ENSMUSG00000110919	Dppa5b	Gene Expression
ENSMUSG00000111709	Gm3776	Gene Expression
ENSMUSG00000111423	Dppa5c	Gene Expression
ENSMUSG00000074179	Gm10639	Gene Expression
ENSMUSG00000066463	Omt2a	Gene Expression
ENSMUSG00000090802	Gm8074	Gene Expression
ENSMUSG00000038750	Omt2b	Gene Expression
ENSMUSG00000057933	Gsta2	Gene Expression
ENSMUSG00000060461	Dppa5a	Gene Expression
ENSMUSG00000032346	Ooep	Gene Expression
ENSMUSG00000083032	Gm8087	Gene Expression
ENSMUSG00000090724	4930542C12Rik	Gene Expression
ENSMUSG00000070291	Ddx43	Gene Expression
ENSMUSG00000087052	Gm8093	Gene Expression
ENSMUSG00000032344	Cgas	Gene Expression
ENSMUSG00000090317	Gm17324	Gene Expression
ENSMUSG00000032342	Mto1	Gene Expression
ENSMUSG00000037742	Eef1a1	Gene Expression
ENSMUSG00000076138	Gm26377	Gene Expression
ENSMUSG00000111417	Gm47430	Gene Expression
ENSMUSG00000049624	Slc17a5	Gene Expression
ENSMUSG00000046186	Cd109	Gene Expression
ENSMUSG00000091147	4921509A06Rik	Gene Expression
ENSMUSG00000111139	Gm47497	Gene Expression
ENSMUSG00000110809	Gm46138	Gene Expression
ENSMUSG00000059422	Gm8116	Gene Expression
ENSMUSG00000111081	Gm47498	Gene Expression
ENSMUSG00000111309	Gm18863	Gene Expression
ENSMUSG00000111363	Gm35024	Gene Expression
ENSMUSG00000110923	Gm47499	Gene Expression
ENSMUSG00000111638	Gm47501	Gene Expression
ENSMUSG00000102020	Gm28620	Gene Expression
ENSMUSG00000111670	Gm47500	Gene Expression
ENSMUSG00000110856	Gm49264	Gene Expression
ENSMUSG00000111492	Aldoa-ps3	Gene Expression
ENSMUSG00000111336	Aldoa-ps4	Gene Expression
ENSMUSG00000111633	Gm39377	Gene Expression
ENSMUSG00000111560	Gm35262	Gene Expression
ENSMUSG00000111765	Gm10635	Gene Expression
ENSMUSG00000111207	Gm8125	Gene Expression
ENSMUSG00000032332	Col12a1	Gene Expression
ENSMUSG00000086608	4930562D21Rik	Gene Expression
ENSMUSG00000032330	Cox7a2	Gene Expression
ENSMUSG00000032328	Tmem30a	Gene Expression
ENSMUSG00000086918	4930429F24Rik	Gene Expression
ENSMUSG00000034898	Filip1	Gene Expression
ENSMUSG00000092565	Gm20477	Gene Expression
ENSMUSG00000092581	Gm3211	Gene Expression
ENSMUSG00000111827	Gm8131	Gene Expression
ENSMUSG00000088908	Gm25433	Gene Expression
ENSMUSG00000111574	Gm46146	Gene Expression
ENSMUSG00000034252	Senp6	Gene Expression
ENSMUSG00000093779	Gm20648	Gene Expression
ENSMUSG00000084917	Gm17477	Gene Expression
ENSMUSG00000033577	Myo6	Gene Expression
ENSMUSG00000099016	Gm27227	Gene Expression
ENSMUSG00000032343	Impg1	Gene Expression
ENSMUSG00000111267	Gm18292	Gene Expression
ENSMUSG00000111510	Gm48387	Gene Expression
ENSMUSG00000111717	Gm39380	Gene Expression
ENSMUSG00000098685	Gm27224	Gene Expression
ENSMUSG00000098935	Gm27225	Gene Expression
ENSMUSG00000097655	Gm26713	Gene Expression
ENSMUSG00000099085	Gm8151	Gene Expression
ENSMUSG00000098429	Gm27226	Gene Expression
ENSMUSG00000049511	Htr1b	Gene Expression
ENSMUSG00000097466	D430036J16Rik	Gene Expression
ENSMUSG00000079225	Gm9531	Gene Expression
ENSMUSG00000097241	Gm26907	Gene Expression
ENSMUSG00000043289	Mei4	Gene Expression
ENSMUSG00000103536	Gm37837	Gene Expression
ENSMUSG00000110748	Gm19228	Gene Expression
ENSMUSG00000081273	Gm15896	Gene Expression
ENSMUSG00000077415	Gm23748	Gene Expression
ENSMUSG00000111697	Gm35548	Gene Expression
ENSMUSG00000099266	1700063H06Rik	Gene Expression
ENSMUSG00000089066	Gm22836	Gene Expression
ENSMUSG00000088760	Gm24393	Gene Expression
ENSMUSG00000098420	Gm27249	Gene Expression
ENSMUSG00000032251	Irak1bp1	Gene Expression
ENSMUSG00000032253	Phip	Gene Expression
ENSMUSG00000111839	Gm39383	Gene Expression
ENSMUSG00000099188	Gm27248	Gene Expression
ENSMUSG00000111774	Gm38398	Gene Expression
ENSMUSG00000066456	Hmgn3	Gene Expression
ENSMUSG00000102882	Gm2065	Gene Expression
ENSMUSG00000101144	Gm29054	Gene Expression
ENSMUSG00000104080	Gm38279	Gene Expression
ENSMUSG00000098747	Gm27216	Gene Expression
ENSMUSG00000111443	Gm46123	Gene Expression
ENSMUSG00000032258	Lca5	Gene Expression
ENSMUSG00000058838	Rps27a-ps2	Gene Expression
ENSMUSG00000099718	Gm2087	Gene Expression
ENSMUSG00000103044	Gm37307	Gene Expression
ENSMUSG00000099816	Gm28552	Gene Expression
ENSMUSG00000100027	Gm28477	Gene Expression
ENSMUSG00000032261	Sh3bgrl2	Gene Expression
ENSMUSG00000110950	Gm39384	Gene Expression
ENSMUSG00000111820	Gm36120	Gene Expression
ENSMUSG00000100155	Gm2109	Gene Expression
ENSMUSG00000032262	Elovl4	Gene Expression
ENSMUSG00000038379	Ttk	Gene Expression
ENSMUSG00000111769	Gm36278	Gene Expression
ENSMUSG00000032263	Bckdhb	Gene Expression
ENSMUSG00000101392	Gm29163	Gene Expression
ENSMUSG00000101077	Gm29164	Gene Expression
ENSMUSG00000111757	Gm46124	Gene Expression
ENSMUSG00000077666	Gm26146	Gene Expression
ENSMUSG00000111616	Gm18487	Gene Expression
ENSMUSG00000099927	Gm8226	Gene Expression
ENSMUSG00000111245	Gm39388	Gene Expression
ENSMUSG00000065122	Gm26126	Gene Expression
ENSMUSG00000111770	Gm48811	Gene Expression
ENSMUSG00000099724	4930554C24Rik	Gene Expression
