,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
135x117,P0-1,135,117,1972,1214,1,Brain,Mb
135x118,P0-1,135,118,1969,1223,1,Brain,Mb
135x119,P0-1,135,119,1967,1232,1,Brain,Hy
135x125,P0-1,135,125,1952,1287,1,Brain,Mb
135x126,P0-1,135,126,1949,1297,1,Brain,Mb
135x127,P0-1,135,127,1947,1306,1,Brain,Mb
135x128,P0-1,135,128,1943,1315,1,Brain,Hy
135x129,P0-1,135,129,1941,1324,1,Brain,Mb
135x130,P0-1,135,130,1938,1333,1,Brain,Hy
135x131,P0-1,135,131,1936,1343,1,Brain,Medulla and Pons(Hb)
135x132,P0-1,135,132,1933,1352,1,Brain,Medulla and Pons(Hb)
135x133,P0-1,135,133,1931,1361,1,Brain,Mb
135x134,P0-1,135,134,1929,1370,1,Brain,Mb
135x135,P0-1,135,135,1926,1380,1,Brain,Medulla and Pons(Hb)
135x136,P0-1,135,136,1924,1389,1,Brain,Medulla and Pons(Hb)
135x137,P0-1,135,137,1920,1398,1,Brain,Medulla and Pons(Hb)
135x138,P0-1,135,138,1917,1408,1,Brain,Medulla and Pons(Hb)
135x139,P0-1,135,139,1915,1416,1,Brain,Medulla and Pons(Hb)
135x140,P0-1,135,140,1913,1426,1,Brain,Medulla and Pons(Hb)
135x141,P0-1,135,141,1910,1435,1,Brain,Medulla and Pons(Hb)
135x142,P0-1,135,142,1908,1444,1,Brain,Medulla and Pons(Hb)
135x143,P0-1,135,143,1905,1453,1,Brain,Medulla and Pons(Hb)
135x144,P0-1,135,144,1903,1463,1,Brain,Medulla and Pons(Hb)
135x145,P0-1,135,145,1900,1472,1,Brain,Medulla and Pons(Hb)
135x146,P0-1,135,146,1897,1481,1,Brain,Hy
135x147,P0-1,135,147,1894,1490,1,Brain,Medulla and Pons(Hb)
135x148,P0-1,135,148,1892,1499,1,Brain,Medulla and Pons(Hb)
135x149,P0-1,135,149,1889,1509,1,Brain,Medulla and Pons(Hb)
135x150,P0-1,135,150,1887,1517,1,Brain,Medulla and Pons(Hb)
135x55,P0-1,135,55,2132,642,1,Brain,DPall_1
135x56,P0-1,135,56,2129,652,1,Brain,DPall_1
135x57,P0-1,135,57,2127,660,1,Brain,DPall_1
135x58,P0-1,135,58,2124,670,1,Brain,DPall_1
135x59,P0-1,135,59,2122,679,1,Brain,DPall_1
135x60,P0-1,135,60,2120,688,1,Brain,DPall_1
135x61,P0-1,135,61,2117,698,1,Brain,DPall_2
135x62,P0-1,135,62,2115,707,1,Brain,DPall_2
135x63,P0-1,135,63,2112,716,1,Brain,DPall_2
135x64,P0-1,135,64,2109,725,1,Brain,DPall_2
135x65,P0-1,135,65,2106,734,1,Brain,DPall_2
135x66,P0-1,135,66,2104,743,1,Brain,DPall_2
135x67,P0-1,135,67,2101,753,1,Brain,DPall_2
135x68,P0-1,135,68,2099,762,1,Brain,DPall_1
135x69,P0-1,135,69,2096,771,1,Brain,DPall_1
135x70,P0-1,135,70,2094,781,1,Brain,DPall_1
135x71,P0-1,135,71,2091,790,1,Brain,DPall_2
135x72,P0-1,135,72,2089,799,1,Brain,DPall_2
135x73,P0-1,135,73,2085,808,1,Brain,DPall_1
135x74,P0-1,135,74,2083,817,1,Brain,MPall
135x76,P0-1,135,76,2078,836,1,Brain,Mb
135x77,P0-1,135,77,2075,845,1,Brain,Mb
135x78,P0-1,135,78,2073,854,1,Brain,Mb
135x79,P0-1,135,79,2070,864,1,Brain,Mb
135x80,P0-1,135,80,2068,872,1,Brain,Mb
135x81,P0-1,135,81,2066,882,1,Brain,Mb
135x82,P0-1,135,82,2062,891,1,Brain,Mb
135x83,P0-1,135,83,2060,900,1,Brain,Mb
135x84,P0-1,135,84,2057,910,1,Brain,Mb
135x85,P0-1,135,85,2055,918,1,Brain,Mb
135x86,P0-1,135,86,2052,928,1,Brain,Mb
135x87,P0-1,135,87,2050,937,1,Brain,Mb
135x88,P0-1,135,88,2047,946,1,Brain,Mb
135x89,P0-1,135,89,2045,956,1,Brain,Mb
135x90,P0-1,135,90,2042,965,1,Brain,Mb
135x91,P0-1,135,91,2039,974,1,Brain,Mb
135x92,P0-1,135,92,2036,983,1,Brain,Mb
135x93,P0-1,135,93,2034,993,1,Brain,Mb
135x94,P0-1,135,94,2032,1001,1,Brain,Mb
135x95,P0-1,135,95,2029,1011,1,Brain,Mb
135x96,P0-1,135,96,2026,1021,1,Brain,Mb
135x97,P0-1,135,97,2024,1029,1,Brain,Mb
135x98,P0-1,135,98,2021,1039,1,Brain,Mb
135x99,P0-1,135,99,2019,1048,1,Brain,Mb
136x100,P0-1,136,100,2025,1060,1,Brain,Mb
136x101,P0-1,136,101,2023,1068,1,Brain,Mb
136x102,P0-1,136,102,2020,1078,1,Brain,Mb
136x103,P0-1,136,103,2018,1088,1,Brain,Mb
136x104,P0-1,136,104,2015,1096,1,Brain,Mb
136x105,P0-1,136,105,2013,1106,1,Brain,Mb
136x106,P0-1,136,106,2009,1114,1,Brain,Mb
136x107,P0-1,136,107,2007,1124,1,Brain,Hy
136x108,P0-1,136,108,2005,1133,1,Brain,Hy
136x109,P0-1,136,109,2002,1142,1,Brain,Mb
136x110,P0-1,136,110,1999,1152,1,Brain,Mb
136x111,P0-1,136,111,1997,1161,1,Brain,Mb
136x112,P0-1,136,112,1994,1170,1,Brain,Mb
136x113,P0-1,136,113,1992,1179,1,Brain,Mb
136x114,P0-1,136,114,1990,1189,1,Brain,Mb
136x115,P0-1,136,115,1986,1197,1,Brain,Mb
136x116,P0-1,136,116,1984,1207,1,Brain,Mb
136x117,P0-1,136,117,1981,1217,1,Brain,Mb
136x118,P0-1,136,118,1979,1225,1,Brain,Mb
136x119,P0-1,136,119,1976,1235,1,Brain,Mb
136x120,P0-1,136,120,1974,1244,1,Brain,Hy
136x126,P0-1,136,126,1958,1299,1,Brain,Mb
136x127,P0-1,136,127,1956,1308,1,Brain,Hy
136x128,P0-1,136,128,1953,1318,1,Brain,Hy
136x129,P0-1,136,129,1951,1326,1,Brain,Hy
136x130,P0-1,136,130,1948,1336,1,Brain,Hy
136x131,P0-1,136,131,1945,1346,1,Brain,Medulla and Pons(Hb)
136x132,P0-1,136,132,1943,1354,1,Brain,Medulla and Pons(Hb)
136x133,P0-1,136,133,1940,1364,1,Brain,Mb
136x134,P0-1,136,134,1937,1372,1,Brain,Mb
136x135,P0-1,136,135,1935,1382,1,Brain,Medulla and Pons(Hb)
136x136,P0-1,136,136,1932,1391,1,Brain,Medulla and Pons(Hb)
136x137,P0-1,136,137,1930,1400,1,Brain,Medulla and Pons(Hb)
136x138,P0-1,136,138,1927,1410,1,Brain,Medulla and Pons(Hb)
136x139,P0-1,136,139,1925,1419,1,Brain,Medulla and Pons(Hb)
136x140,P0-1,136,140,1922,1429,1,Brain,Medulla and Pons(Hb)
136x141,P0-1,136,141,1920,1437,1,Brain,Medulla and Pons(Hb)
136x142,P0-1,136,142,1916,1447,1,Brain,Medulla and Pons(Hb)
136x143,P0-1,136,143,1914,1455,1,Brain,Medulla and Pons(Hb)
136x144,P0-1,136,144,1911,1465,1,Brain,Medulla and Pons(Hb)
136x145,P0-1,136,145,1909,1475,1,Brain,Medulla and Pons(Hb)
136x146,P0-1,136,146,1907,1483,1,Brain,Medulla and Pons(Hb)
136x147,P0-1,136,147,1904,1493,1,Brain,Medulla and Pons(Hb)
136x148,P0-1,136,148,1902,1502,1,Brain,Medulla and Pons(Hb)
136x149,P0-1,136,149,1899,1511,1,Brain,Medulla and Pons(Hb)
136x150,P0-1,136,150,1897,1520,1,Brain,Medulla and Pons(Hb)
136x54,P0-1,136,54,2144,636,1,Brain,DPall_1
136x55,P0-1,136,55,2142,645,1,Brain,DPall_1
136x56,P0-1,136,56,2139,654,1,Brain,DPall_1
136x57,P0-1,136,57,2137,663,1,Brain,DPall_1
136x58,P0-1,136,58,2134,673,1,Brain,DPall_1
136x59,P0-1,136,59,2132,681,1,Brain,DPall_1
136x60,P0-1,136,60,2128,691,1,Brain,DPall_2
136x61,P0-1,136,61,2126,700,1,Brain,DPall_2
136x62,P0-1,136,62,2123,709,1,Brain,DPall_2
136x63,P0-1,136,63,2121,719,1,Brain,DPall_2
136x64,P0-1,136,64,2118,727,1,Brain,DPall_2
136x65,P0-1,136,65,2116,737,1,Brain,DPall_2
136x66,P0-1,136,66,2113,746,1,Brain,DPall_2
136x67,P0-1,136,67,2111,755,1,Brain,DPall_2
136x68,P0-1,136,68,2108,765,1,Brain,DPall_2
136x69,P0-1,136,69,2105,773,1,Brain,DPall_1
136x70,P0-1,136,70,2102,783,1,Brain,DPall_2
136x71,P0-1,136,71,2100,792,1,Brain,DPall_2
136x72,P0-1,136,72,2097,802,1,Brain,DPall_2
136x73,P0-1,136,73,2095,810,1,Brain,DPall_2
136x74,P0-1,136,74,2093,820,1,Brain,MPall
136x76,P0-1,136,76,2088,838,1,Brain,Mb
136x77,P0-1,136,77,2085,848,1,Brain,Mb
136x78,P0-1,136,78,2083,857,1,Brain,Mb
136x79,P0-1,136,79,2079,866,1,Brain,Mb
136x80,P0-1,136,80,2077,875,1,Brain,Mb
136x81,P0-1,136,81,2074,884,1,Brain,Mb
136x82,P0-1,136,82,2072,894,1,Brain,Mb
136x83,P0-1,136,83,2069,903,1,Brain,Mb
136x84,P0-1,136,84,2067,912,1,Brain,Mb
136x85,P0-1,136,85,2064,921,1,Brain,Mb
136x86,P0-1,136,86,2062,931,1,Brain,Mb
136x87,P0-1,136,87,2060,939,1,Brain,Mb
136x88,P0-1,136,88,2056,949,1,Brain,Mb
136x89,P0-1,136,89,2053,958,1,Brain,Mb
136x90,P0-1,136,90,2051,967,1,Brain,Mb
136x91,P0-1,136,91,2048,977,1,Brain,Mb
136x92,P0-1,136,92,2046,985,1,Brain,Mb
136x93,P0-1,136,93,2044,995,1,Brain,Mb
136x94,P0-1,136,94,2041,1004,1,Brain,Mb
136x95,P0-1,136,95,2039,1013,1,Brain,Mb
136x96,P0-1,136,96,2036,1023,1,Brain,Mb
136x97,P0-1,136,97,2033,1032,1,Brain,Mb
136x98,P0-1,136,98,2030,1041,1,Brain,Mb
136x99,P0-1,136,99,2028,1050,1,Brain,Mb
137x100,P0-1,137,100,2035,1062,1,Brain,Mb
137x101,P0-1,137,101,2032,1072,1,Brain,Mb
137x102,P0-1,137,102,2029,1080,1,Brain,Mb
137x103,P0-1,137,103,2026,1090,1,Brain,Mb
137x104,P0-1,137,104,2024,1099,1,Brain,Mb
137x105,P0-1,137,105,2021,1108,1,Brain,Mb
137x106,P0-1,137,106,2019,1117,1,Brain,Mb
137x107,P0-1,137,107,2017,1127,1,Brain,Mb
137x108,P0-1,137,108,2014,1136,1,Brain,Mb
137x109,P0-1,137,109,2012,1145,1,Brain,Mb
137x110,P0-1,137,110,2009,1155,1,Brain,Mb
137x111,P0-1,137,111,2006,1163,1,Brain,Mb
137x112,P0-1,137,112,2003,1173,1,Brain,Mb
137x113,P0-1,137,113,2001,1181,1,Brain,Mb
137x114,P0-1,137,114,1998,1191,1,Brain,Mb
137x115,P0-1,137,115,1996,1201,1,Brain,Mb
137x116,P0-1,137,116,1993,1209,1,Brain,Mb
137x117,P0-1,137,117,1991,1219,1,Brain,Mb
137x118,P0-1,137,118,1988,1228,1,Brain,Mb
137x119,P0-1,137,119,1986,1237,1,Brain,Mb
137x120,P0-1,137,120,1983,1246,1,Brain,Hy
137x126,P0-1,137,126,1968,1302,1,Brain,Hy
137x127,P0-1,137,127,1965,1311,1,Brain,Hy
137x128,P0-1,137,128,1963,1320,1,Brain,Hy
137x129,P0-1,137,129,1959,1330,1,Brain,Hy
137x130,P0-1,137,130,1957,1338,1,Brain,Hy
137x131,P0-1,137,131,1954,1348,1,Brain,Medulla and Pons(Hb)
137x132,P0-1,137,132,1952,1357,1,Brain,Medulla and Pons(Hb)
137x133,P0-1,137,133,1949,1366,1,Brain,Mb
137x134,P0-1,137,134,1947,1375,1,Brain,Mb
137x135,P0-1,137,135,1944,1385,1,Brain,Mb
137x136,P0-1,137,136,1942,1394,1,Brain,Mb
137x137,P0-1,137,137,1939,1403,1,Brain,Mb
137x138,P0-1,137,138,1936,1412,1,Brain,Medulla and Pons(Hb)
137x139,P0-1,137,139,1934,1421,1,Brain,Mb
137x140,P0-1,137,140,1931,1431,1,Brain,Medulla and Pons(Hb)
137x141,P0-1,137,141,1929,1440,1,Brain,Medulla and Pons(Hb)
137x142,P0-1,137,142,1926,1449,1,Brain,Medulla and Pons(Hb)
137x143,P0-1,137,143,1923,1459,1,Brain,Medulla and Pons(Hb)
137x144,P0-1,137,144,1921,1468,1,Brain,Medulla and Pons(Hb)
137x145,P0-1,137,145,1918,1477,1,Brain,Medulla and Pons(Hb)
137x146,P0-1,137,146,1916,1486,1,Brain,Medulla and Pons(Hb)
137x147,P0-1,137,147,1914,1496,1,Brain,Medulla and Pons(Hb)
137x148,P0-1,137,148,1910,1504,1,Brain,Medulla and Pons(Hb)
137x149,P0-1,137,149,1908,1514,1,Brain,Medulla and Pons(Hb)
137x150,P0-1,137,150,1905,1523,1,Brain,Medulla and Pons(Hb)
137x54,P0-1,137,54,2154,638,1,Brain,DPall_1
137x55,P0-1,137,55,2151,647,1,Brain,DPall_1
137x56,P0-1,137,56,2149,657,1,Brain,DPall_1
137x57,P0-1,137,57,2145,665,1,Brain,DPall_1
137x58,P0-1,137,58,2143,675,1,Brain,DPall_1
137x59,P0-1,137,59,2140,685,1,Brain,DPall_1
137x60,P0-1,137,60,2138,693,1,Brain,DPall_2
137x61,P0-1,137,61,2135,703,1,Brain,DPall_2
137x62,P0-1,137,62,2133,712,1,Brain,DPall_2
137x63,P0-1,137,63,2130,721,1,Brain,DPall_2
137x64,P0-1,137,64,2128,730,1,Brain,DPall_2
137x65,P0-1,137,65,2125,740,1,Brain,DPall_2
137x66,P0-1,137,66,2122,749,1,Brain,DPall_2
137x67,P0-1,137,67,2120,758,1,Brain,DPall_2
137x68,P0-1,137,68,2117,767,1,Brain,DPall_2
137x69,P0-1,137,69,2115,776,1,Brain,DPall_2
137x70,P0-1,137,70,2112,786,1,Brain,DPall_2
137x71,P0-1,137,71,2110,794,1,Brain,DPall_2
137x72,P0-1,137,72,2107,804,1,Brain,DPall_2
137x73,P0-1,137,73,2105,814,1,Brain,DPall_2
137x74,P0-1,137,74,2102,822,1,Brain,MPall
137x77,P0-1,137,77,2094,850,1,Brain,Mb
137x78,P0-1,137,78,2091,859,1,Brain,Mb
137x79,P0-1,137,79,2089,869,1,Brain,Mb
137x80,P0-1,137,80,2086,878,1,Brain,Mb
137x81,P0-1,137,81,2084,887,1,Brain,Mb
137x82,P0-1,137,82,2081,897,1,Brain,Mb
137x83,P0-1,137,83,2079,905,1,Brain,Mb
137x84,P0-1,137,84,2075,915,1,Brain,Mb
137x85,P0-1,137,85,2073,923,1,Brain,Mb
137x86,P0-1,137,86,2071,933,1,Brain,Mb
137x87,P0-1,137,87,2068,943,1,Brain,Mb
137x88,P0-1,137,88,2066,951,1,Brain,Mb
137x89,P0-1,137,89,2063,961,1,Brain,Mb
137x90,P0-1,137,90,2061,970,1,Brain,Mb
137x91,P0-1,137,91,2058,979,1,Brain,Mb
137x92,P0-1,137,92,2056,988,1,Brain,Mb
137x93,P0-1,137,93,2052,997,1,Brain,Mb
137x94,P0-1,137,94,2050,1007,1,Brain,Mb
137x95,P0-1,137,95,2047,1016,1,Brain,Mb
137x96,P0-1,137,96,2045,1025,1,Brain,Mb
137x97,P0-1,137,97,2042,1034,1,Brain,Mb
137x98,P0-1,137,98,2040,1044,1,Brain,Mb
137x99,P0-1,137,99,2037,1053,1,Brain,Mb
138x100,P0-1,138,100,2044,1065,1,Brain,Mb
138x101,P0-1,138,101,2041,1074,1,Brain,Mb
138x102,P0-1,138,102,2039,1083,1,Brain,Mb
138x103,P0-1,138,103,2036,1093,1,Brain,Mb
138x104,P0-1,138,104,2034,1101,1,Brain,Mb
138x105,P0-1,138,105,2031,1111,1,Brain,Mb
138x106,P0-1,138,106,2029,1120,1,Brain,Mb
138x107,P0-1,138,107,2026,1129,1,Brain,Mb
138x108,P0-1,138,108,2023,1139,1,Brain,Mb
138x109,P0-1,138,109,2020,1147,1,Brain,Mb
138x110,P0-1,138,110,2018,1157,1,Brain,Mb
138x111,P0-1,138,111,2015,1166,1,Brain,Mb
138x112,P0-1,138,112,2013,1175,1,Brain,Mb
138x113,P0-1,138,113,2011,1184,1,Brain,Mb
138x114,P0-1,138,114,2008,1194,1,Brain,Mb
138x115,P0-1,138,115,2005,1203,1,Brain,Mb
138x116,P0-1,138,116,2003,1212,1,Brain,Mb
138x117,P0-1,138,117,1999,1221,1,Brain,Mb
138x118,P0-1,138,118,1997,1230,1,Brain,Mb
138x119,P0-1,138,119,1995,1240,1,Brain,Mb
138x120,P0-1,138,120,1992,1248,1,Brain,Hy
138x126,P0-1,138,126,1976,1304,1,Brain,Hy
138x127,P0-1,138,127,1974,1313,1,Brain,Hy
138x128,P0-1,138,128,1971,1323,1,Brain,Hy
138x129,P0-1,138,129,1969,1332,1,Brain,Hy
138x130,P0-1,138,130,1966,1341,1,Brain,Hy
138x131,P0-1,138,131,1964,1351,1,Brain,Medulla and Pons(Hb)
138x132,P0-1,138,132,1961,1359,1,Brain,Medulla and Pons(Hb)
138x133,P0-1,138,133,1959,1369,1,Brain,Medulla and Pons(Hb)
138x134,P0-1,138,134,1957,1378,1,Brain,Medulla and Pons(Hb)
138x135,P0-1,138,135,1953,1387,1,Brain,Mb
138x136,P0-1,138,136,1950,1397,1,Brain,Mb
138x137,P0-1,138,137,1948,1405,1,Brain,Mb
138x138,P0-1,138,138,1945,1415,1,Brain,Medulla and Pons(Hb)
138x139,P0-1,138,139,1943,1424,1,Brain,Medulla and Pons(Hb)
138x140,P0-1,138,140,1941,1433,1,Brain,Medulla and Pons(Hb)
138x141,P0-1,138,141,1938,1442,1,Brain,Medulla and Pons(Hb)
138x142,P0-1,138,142,1936,1452,1,Brain,Medulla and Pons(Hb)
138x143,P0-1,138,143,1933,1461,1,Brain,Medulla and Pons(Hb)
138x144,P0-1,138,144,1930,1470,1,Brain,Medulla and Pons(Hb)
138x145,P0-1,138,145,1927,1480,1,Brain,Medulla and Pons(Hb)
138x146,P0-1,138,146,1925,1488,1,Brain,Medulla and Pons(Hb)
138x147,P0-1,138,147,1922,1498,1,Brain,Medulla and Pons(Hb)
138x148,P0-1,138,148,1920,1507,1,Brain,Medulla and Pons(Hb)
138x149,P0-1,138,149,1917,1516,1,Brain,Medulla and Pons(Hb)
138x150,P0-1,138,150,1915,1526,1,Brain,Medulla and Pons(Hb)
138x53,P0-1,138,53,2165,631,1,Brain,DPall_1
138x54,P0-1,138,54,2162,641,1,Brain,DPall_1
138x55,P0-1,138,55,2160,649,1,Brain,DPall_1
138x56,P0-1,138,56,2157,659,1,Brain,DPall_1
138x57,P0-1,138,57,2155,668,1,Brain,DPall_1
138x58,P0-1,138,58,2152,678,1,Brain,DPall_2
138x59,P0-1,138,59,2150,687,1,Brain,DPall_2
138x60,P0-1,138,60,2148,696,1,Brain,DPall_2
138x61,P0-1,138,61,2145,706,1,Brain,DPall_2
138x62,P0-1,138,62,2142,714,1,Brain,DPall_2
138x63,P0-1,138,63,2139,724,1,Brain,DPall_2
138x64,P0-1,138,64,2137,732,1,Brain,DPall_2
138x65,P0-1,138,65,2134,742,1,Brain,DPall_2
138x66,P0-1,138,66,2132,752,1,Brain,DPall_2
138x67,P0-1,138,67,2129,760,1,Brain,DPall_2
138x68,P0-1,138,68,2127,770,1,Brain,DPall_2
138x69,P0-1,138,69,2124,779,1,Brain,DPall_2
138x70,P0-1,138,70,2122,788,1,Brain,DPall_2
138x71,P0-1,138,71,2118,797,1,Brain,DPall_2
138x72,P0-1,138,72,2116,806,1,Brain,DPall_2
138x73,P0-1,138,73,2113,816,1,Brain,DPall_2
138x74,P0-1,138,74,2111,825,1,Brain,DPall_2
138x75,P0-1,138,75,2108,834,1,Brain,MPall
138x77,P0-1,138,77,2103,853,1,Brain,Mb
138x78,P0-1,138,78,2101,861,1,Brain,Mb
138x79,P0-1,138,79,2098,871,1,Brain,Mb
138x80,P0-1,138,80,2095,881,1,Brain,Mb
138x81,P0-1,138,81,2093,889,1,Brain,Mb
138x82,P0-1,138,82,2090,899,1,Brain,Mb
138x83,P0-1,138,83,2088,908,1,Brain,Mb
138x84,P0-1,138,84,2085,917,1,Brain,Mb
138x85,P0-1,138,85,2083,926,1,Brain,Mb
138x86,P0-1,138,86,2080,936,1,Brain,Mb
138x87,P0-1,138,87,2078,945,1,Brain,Mb
138x88,P0-1,138,88,2075,954,1,Brain,Mb
138x89,P0-1,138,89,2072,963,1,Brain,Mb
138x90,P0-1,138,90,2069,972,1,Brain,Mb
138x91,P0-1,138,91,2067,982,1,Brain,Mb
138x92,P0-1,138,92,2064,990,1,Brain,Mb
138x93,P0-1,138,93,2062,1000,1,Brain,Mb
138x94,P0-1,138,94,2059,1010,1,Brain,Mb
138x95,P0-1,138,95,2057,1018,1,Brain,Mb
138x96,P0-1,138,96,2054,1028,1,Brain,Mb
138x97,P0-1,138,97,2052,1037,1,Brain,Mb
138x98,P0-1,138,98,2049,1046,1,Brain,Mb
138x99,P0-1,138,99,2046,1055,1,Brain,Mb
139x100,P0-1,139,100,2053,1067,1,Brain,Mb
139x101,P0-1,139,101,2051,1077,1,Brain,Mb
139x102,P0-1,139,102,2048,1085,1,Brain,Mb
139x103,P0-1,139,103,2046,1095,1,Brain,Mb
139x104,P0-1,139,104,2042,1104,1,Brain,Mb
139x105,P0-1,139,105,2040,1113,1,Brain,Mb
139x106,P0-1,139,106,2037,1123,1,Brain,Mb
139x107,P0-1,139,107,2035,1132,1,Brain,Mb
139x108,P0-1,139,108,2032,1141,1,Brain,Mb
139x109,P0-1,139,109,2030,1150,1,Brain,Mb
139x110,P0-1,139,110,2027,1160,1,Brain,Mb
139x111,P0-1,139,111,2025,1168,1,Brain,Mb
139x112,P0-1,139,112,2022,1178,1,Brain,Mb
139x113,P0-1,139,113,2019,1187,1,Brain,Mb
139x114,P0-1,139,114,2017,1196,1,Brain,Mb
139x115,P0-1,139,115,2014,1206,1,Brain,Mb
139x116,P0-1,139,116,2012,1214,1,Brain,Mb
139x117,P0-1,139,117,2009,1224,1,Brain,Mb
139x118,P0-1,139,118,2007,1233,1,Brain,Mb
139x119,P0-1,139,119,2004,1242,1,Brain,Mb
139x120,P0-1,139,120,2002,1252,1,Brain,Hy
139x121,P0-1,139,121,1999,1261,1,Brain,Hy
139x127,P0-1,139,127,1983,1317,1,Brain,Medulla and Pons(Hb)
139x128,P0-1,139,128,1981,1325,1,Brain,Medulla and Pons(Hb)
139x129,P0-1,139,129,1978,1335,1,Brain,Hy
139x130,P0-1,139,130,1976,1344,1,Brain,Hy
139x131,P0-1,139,131,1972,1353,1,Brain,Medulla and Pons(Hb)
139x132,P0-1,139,132,1970,1362,1,Brain,Medulla and Pons(Hb)
139x133,P0-1,139,133,1968,1371,1,Brain,Medulla and Pons(Hb)
139x134,P0-1,139,134,1965,1381,1,Brain,Medulla and Pons(Hb)
139x135,P0-1,139,135,1963,1390,1,Brain,Medulla and Pons(Hb)
139x136,P0-1,139,136,1960,1399,1,Brain,Medulla and Pons(Hb)
139x137,P0-1,139,137,1958,1408,1,Brain,Medulla and Pons(Hb)
139x138,P0-1,139,138,1955,1418,1,Brain,Medulla and Pons(Hb)
139x139,P0-1,139,139,1953,1426,1,Brain,Medulla and Pons(Hb)
139x140,P0-1,139,140,1949,1436,1,Brain,Hy
139x141,P0-1,139,141,1947,1445,1,Brain,Hy
139x142,P0-1,139,142,1944,1454,1,Brain,Medulla and Pons(Hb)
139x143,P0-1,139,143,1942,1464,1,Brain,Medulla and Pons(Hb)
139x144,P0-1,139,144,1939,1472,1,Brain,Medulla and Pons(Hb)
139x145,P0-1,139,145,1937,1482,1,Brain,Medulla and Pons(Hb)
139x146,P0-1,139,146,1935,1491,1,Brain,Medulla and Pons(Hb)
139x147,P0-1,139,147,1932,1500,1,Brain,Medulla and Pons(Hb)
139x148,P0-1,139,148,1929,1510,1,Brain,Medulla and Pons(Hb)
139x149,P0-1,139,149,1926,1519,1,Brain,Medulla and Pons(Hb)
139x150,P0-1,139,150,1923,1528,1,Brain,Medulla and Pons(Hb)
139x53,P0-1,139,53,2175,634,1,Brain,DPall_1
139x54,P0-1,139,54,2172,643,1,Brain,DPall_1
139x55,P0-1,139,55,2170,652,1,Brain,DPall_1
139x56,P0-1,139,56,2167,662,1,Brain,DPall_1
139x57,P0-1,139,57,2164,671,1,Brain,DPall_1
139x58,P0-1,139,58,2162,680,1,Brain,DPall_1
139x59,P0-1,139,59,2159,689,1,Brain,DPall_2
139x60,P0-1,139,60,2156,698,1,Brain,DPall_2
139x61,P0-1,139,61,2154,708,1,Brain,DPall_2
139x62,P0-1,139,62,2151,717,1,Brain,DPall_2
139x63,P0-1,139,63,2149,726,1,Brain,DPall_2
139x64,P0-1,139,64,2146,736,1,Brain,DPall_2
139x65,P0-1,139,65,2144,745,1,Brain,DPall_2
139x66,P0-1,139,66,2141,754,1,Brain,DPall_2
139x67,P0-1,139,67,2139,763,1,Brain,DPall_2
139x68,P0-1,139,68,2135,772,1,Brain,DPall_2
139x69,P0-1,139,69,2133,781,1,Brain,DPall_2
139x70,P0-1,139,70,2130,791,1,Brain,DPall_2
139x71,P0-1,139,71,2128,800,1,Brain,DPall_2
139x72,P0-1,139,72,2125,809,1,Brain,DPall_2
139x73,P0-1,139,73,2123,819,1,Brain,DPall_2
139x74,P0-1,139,74,2121,827,1,Brain,DPall_2
139x75,P0-1,139,75,2118,837,1,Brain,MPall
139x77,P0-1,139,77,2112,855,1,Brain,Mb
139x78,P0-1,139,78,2110,865,1,Brain,Mb
139x79,P0-1,139,79,2107,873,1,Brain,Mb
139x80,P0-1,139,80,2105,883,1,Brain,Mb
139x81,P0-1,139,81,2102,892,1,Brain,Mb
139x82,P0-1,139,82,2100,901,1,Brain,Mb
139x83,P0-1,139,83,2097,910,1,Brain,Mb
139x84,P0-1,139,84,2095,920,1,Brain,Mb
139x85,P0-1,139,85,2092,929,1,Brain,Mb
139x86,P0-1,139,86,2089,938,1,Brain,Mb
139x87,P0-1,139,87,2086,948,1,Brain,Mb
139x88,P0-1,139,88,2084,956,1,Brain,Mb
139x89,P0-1,139,89,2081,966,1,Brain,Mb
139x90,P0-1,139,90,2079,975,1,Brain,Mb
139x91,P0-1,139,91,2076,984,1,Brain,Mb
139x92,P0-1,139,92,2074,994,1,Brain,Mb
139x93,P0-1,139,93,2072,1003,1,Brain,Mb
139x94,P0-1,139,94,2069,1012,1,Brain,Mb
139x95,P0-1,139,95,2066,1021,1,Brain,Mb
139x96,P0-1,139,96,2063,1030,1,Brain,Mb
139x97,P0-1,139,97,2061,1039,1,Brain,Mb
139x98,P0-1,139,98,2058,1049,1,Brain,Mb
139x99,P0-1,139,99,2056,1058,1,Brain,Mb
140x100,P0-1,140,100,2062,1069,1,Brain,Mb
140x101,P0-1,140,101,2059,1079,1,Brain,Mb
140x102,P0-1,140,102,2057,1088,1,Brain,Mb
140x103,P0-1,140,103,2054,1097,1,Brain,Mb
140x104,P0-1,140,104,2052,1106,1,Brain,Mb
140x105,P0-1,140,105,2049,1116,1,Brain,Mb
140x106,P0-1,140,106,2047,1125,1,Brain,Mb
140x107,P0-1,140,107,2045,1134,1,Brain,Mb
140x108,P0-1,140,108,2042,1144,1,Brain,Mb
140x109,P0-1,140,109,2039,1152,1,Brain,Mb
140x110,P0-1,140,110,2036,1162,1,Brain,Mb
140x111,P0-1,140,111,2034,1171,1,Brain,Mb
140x112,P0-1,140,112,2031,1180,1,Brain,Mb
