,UMI,GENE,sample,methods,tissue
3745,18788,6303,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3746,12284,5074,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3747,3009,1925,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3748,1066,833,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3749,9982,4228,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3750,7786,3850,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3751,17016,5730,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3752,20704,6303,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3753,18740,6076,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3754,14871,5390,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3755,5215,2908,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3756,17724,5803,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3757,12235,4764,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3758,8989,3996,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3759,17811,5905,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3760,13984,5188,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3761,17186,5608,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3762,13109,4949,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3763,21856,6528,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3764,6765,3445,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3765,15532,5498,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3766,19189,6223,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3767,9461,4205,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3768,14998,5429,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3769,10188,4239,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3770,15557,5462,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3771,6473,3355,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3772,12635,4901,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3773,3522,2203,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3774,13496,5132,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3775,21378,6429,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3776,17561,5779,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3777,8173,3842,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3778,17681,5923,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3779,14425,5373,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3780,14629,5338,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3781,12147,4947,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3782,10576,4503,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3783,11328,4794,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3784,18313,5985,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3785,16698,5701,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3786,19649,6282,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3787,13095,5004,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3788,10005,4273,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3789,21773,6586,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3790,16373,5556,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3791,6203,3183,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3792,3166,2030,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3793,10355,4448,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3794,7057,3623,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3795,15078,5377,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3796,19506,6424,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3797,24600,6936,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3798,22443,6641,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3799,10741,4617,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3800,18513,6151,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3801,9978,4349,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3802,21242,6555,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3803,18705,6148,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3804,19918,6340,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3805,16912,5851,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3806,11339,4683,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3807,20885,6337,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3808,17247,5885,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3809,23227,6769,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3810,17552,5976,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3811,20300,6277,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3812,14573,5549,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3813,17333,5878,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3814,6399,3287,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3815,7639,3663,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3816,18713,6094,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3817,21160,6475,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3818,20123,6515,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3819,12018,4772,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3820,22247,6751,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3821,16499,5736,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3822,17845,6008,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3823,17281,5845,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3824,18458,6056,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3825,21132,6417,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3826,22129,6530,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3827,17131,5745,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3828,18623,6180,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3829,25242,6999,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3830,17260,5863,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3831,14825,5362,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3832,16449,5654,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3833,10764,4606,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3834,9292,4073,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3835,7723,3690,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3836,20006,6247,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3837,25522,6913,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3838,23232,6718,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3839,5570,2979,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3840,21407,6522,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3841,15674,5680,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3842,23021,6676,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3843,19909,6376,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3844,22851,6748,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3845,16644,5756,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3846,16912,5807,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3847,8278,3881,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3848,20937,6515,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3849,25416,7027,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3850,17265,5819,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3851,20413,6336,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3852,17117,5911,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3853,19367,6134,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3854,6804,3404,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3855,21348,6372,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3856,16637,5688,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3857,25188,6991,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3858,21681,6489,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3859,12639,5030,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3860,23672,6737,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3861,15153,5580,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3862,14326,5236,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3863,18064,6029,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3864,7805,3696,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3865,19744,6382,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3866,21602,6505,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3867,4700,2741,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3868,23189,6763,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3869,14560,5301,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3870,16521,5619,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3871,26704,7137,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3872,19555,6276,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3873,10124,4474,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3874,7366,3578,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3875,15517,5464,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3876,3754,2231,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3877,19690,6069,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3878,17401,6022,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3879,21723,6457,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3880,22074,6579,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3881,15326,5594,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3882,15990,5667,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3883,21328,6372,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3884,16838,5901,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3885,15787,5653,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3886,15012,5546,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3887,15891,5652,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3888,18325,5923,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3889,17238,5982,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3890,22485,6674,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3891,27409,7191,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3892,21057,6400,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3893,22032,6528,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3894,16340,5785,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3895,6383,3330,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3896,7426,3528,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3897,19632,6251,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3898,14617,5273,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3899,16485,5915,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3900,18322,5863,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3901,20041,6324,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3902,16996,5900,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3903,18333,6042,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3904,20567,6260,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3905,19766,6216,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3906,21116,6376,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3907,20833,6318,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3908,24366,6913,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3909,24971,6909,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3910,24967,6966,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3911,15441,5696,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3912,16615,5846,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3913,22053,6462,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3914,21828,6627,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3915,18310,5987,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3916,10226,4506,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3917,14240,5324,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3918,16693,5735,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3919,21467,6557,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3920,32008,7624,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3921,14863,5400,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3922,16853,5664,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3923,14099,5132,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3924,29525,7314,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3925,14722,5284,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3926,20610,6417,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3927,12925,5004,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3928,29320,7496,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3929,26365,7056,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3930,22419,6612,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3931,13680,5196,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3932,22623,6566,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3933,20718,6296,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3934,16852,5753,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3935,21433,6426,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3936,7239,3481,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3937,22954,6697,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3938,25855,6989,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3939,16549,5751,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3940,28537,7467,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3941,25225,7059,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3942,26897,7259,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3943,18907,6160,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3944,17285,5708,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3945,22323,6737,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3946,21523,6443,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3947,7616,3714,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3948,15791,5659,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3949,32838,7979,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3950,36714,8485,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3951,31582,7561,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3952,23727,6809,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3953,25229,7028,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3954,16151,5587,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3955,27743,7306,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3956,28372,7448,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3957,20983,6277,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3958,34470,8067,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3959,25772,7108,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3960,19524,6161,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3961,33064,7850,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3962,14569,5123,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3963,29813,7480,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3964,14120,5059,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3965,34026,8165,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3966,19413,6256,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3967,12905,5037,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3968,31362,7700,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3969,18774,5766,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3970,23056,6727,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3971,31375,7518,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3972,24992,6935,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3973,27277,7060,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3974,29172,7442,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3975,31898,7673,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3976,28791,7341,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3977,23198,6716,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3978,16987,5671,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3979,20146,6245,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3980,10109,4238,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3981,25470,7016,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3982,24698,6945,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3983,10215,4435,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3984,12916,5060,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3985,6268,3160,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3986,2864,1808,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3987,6137,3267,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3988,14413,5225,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3989,17293,5823,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3990,18807,6156,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3991,12430,4775,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3992,8005,3761,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3993,12337,4836,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3994,6145,3176,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3995,13206,5007,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3996,14418,5285,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3997,14202,5237,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3998,15143,5385,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
3999,16652,5845,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4000,2026,1352,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4001,13238,5054,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4002,19382,6260,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4003,9956,4367,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4004,13073,5121,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4005,8034,3856,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4006,15269,5523,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4007,8607,4019,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4008,11511,4702,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4009,8833,4047,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4010,15394,5586,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4011,17706,5934,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4012,15253,5445,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4013,4242,2362,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4014,17712,5998,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4015,10235,4398,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4016,15172,5440,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4017,13954,5245,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4018,3948,2313,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4019,15919,5589,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4020,16190,5760,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4021,14511,5248,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4022,17164,5894,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4023,9748,4222,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4024,10709,4592,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4025,19843,6210,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4026,12766,4909,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4027,9188,4109,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4028,1980,1362,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4029,8365,3883,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4030,10581,4524,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4031,2900,1849,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4032,4558,2657,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4033,12807,5106,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4034,19370,6200,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4035,19763,6314,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4036,10815,4510,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4037,15769,5563,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4038,13691,5075,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4039,3620,2239,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4040,15280,5525,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4041,12740,5006,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4042,11393,4727,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4043,11521,4720,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4044,18365,5970,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4045,3639,2170,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4046,11050,4509,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4047,19800,6256,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4048,5576,3002,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4049,13011,4999,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4050,3998,2305,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4051,13581,5225,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4052,12708,5059,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4053,11757,4624,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
4054,13312,5144,ZZJ_Reg2_10,"MAGIC-seq
(Brain,50um)",Brain
