,Rep.1,Rep.2,Rep.3,Rep.4
ENSMUSG00000045441,2.8236198,3.28421858985201,3.6870330583436726,3.6477081551120194
ENSMUSG00000045464,4.673467,4.863687008202144,4.880010063254687,4.794966168228851
ENSMUSG00000045466,5.2873874,5.280211244014627,5.494657506715513,5.593463123943791
ENSMUSG00000045467,2.340047,2.194776149506718,1.3936460874384748,2.284496352980415
ENSMUSG00000045471,3.2139182,2.634020984673797,3.193987205368314,3.684328479967446
ENSMUSG00000045482,6.307961,6.417206090284458,6.736684911191729,6.770076766565387
ENSMUSG00000045498,4.168555,4.246911652407114,4.587214222918798,4.670997672881489
ENSMUSG00000045503,7.212702,7.1862823518040155,7.14099718159865,7.118637244612793
ENSMUSG00000045509,3.2498019,3.617941512665001,3.374633706803834,3.385947644781999
ENSMUSG00000045515,7.4567666,7.5441556395243765,7.508151520396426,7.642576942153587
ENSMUSG00000045518,2.205212,2.5066116019523283,2.790440708303687,2.9946300771557635
ENSMUSG00000045519,6.787012,6.727499555634128,6.776259480539979,6.7277724403318055
ENSMUSG00000045532,3.7715778,4.255280207737021,4.265650387289787,4.017985627076255
ENSMUSG00000045534,3.4938128,3.4384040229782213,3.7595652023822486,3.6597464292507005
ENSMUSG00000045538,5.179225,5.189226162589921,5.241195124359722,5.438238054071329
ENSMUSG00000045573,5.50309,5.4354696391808845,5.755726471800877,5.800285549892496
ENSMUSG00000045576,6.0356436,6.0267930129964435,6.196570540891433,6.207011445689558
ENSMUSG00000045589,6.3762107,6.48327075180479,6.719165362121915,6.8242579619225285
ENSMUSG00000045594,5.687987,5.75990680841955,5.985033081865732,6.077589186152033
ENSMUSG00000045598,5.932044,5.946102787263365,6.019773940973418,5.947408026964112
ENSMUSG00000045608,3.961074,4.041458937366687,4.3872200916994295,4.382642709204252
ENSMUSG00000045613,4.60479,4.92109987145561,4.997734956866743,4.898135366836911
ENSMUSG00000045624,5.759795,5.781447903461573,6.061366998291454,6.07966157271454
ENSMUSG00000045625,3.1495376,3.362851778855607,2.9830910056194737,3.230199334419585
ENSMUSG00000045629,2.498587,3.1390604790921643,2.9583866704841157,2.759091347181848
ENSMUSG00000045636,6.337967,6.458512285367345,6.642489586539999,6.802520216609232
ENSMUSG00000045639,5.398839,5.609844755510138,5.816691546064511,5.843598639547932
ENSMUSG00000045648,4.632368,4.809032983084018,5.033284069441744,5.141202206350469
ENSMUSG00000045657,3.45384,3.545928069412925,3.9722932015066177,3.87318371976629
ENSMUSG00000045658,6.27548,6.381848341763367,6.6020247526625635,6.684647737761743
ENSMUSG00000045659,5.2954,5.518421268626055,5.594876886895399,5.70334546918973
ENSMUSG00000045664,5.8254547,5.838072665929086,6.056749206860485,6.172035279092841
ENSMUSG00000045665,5.8397717,5.924009015211629,6.09036076320178,6.053871959552882
ENSMUSG00000045667,4.6869917,4.839642693238847,5.093176567956311,5.131215701074299
ENSMUSG00000045671,6.559451,6.817903623994651,6.822387924491521,6.877428829880198
ENSMUSG00000045672,3.5737169,3.3170288338919485,3.6839341752176633,3.778205840250206
ENSMUSG00000045679,3.4594686,3.3674459073305156,3.2537419837925206,3.2215188895623066
ENSMUSG00000045689,3.38118,3.699734176749811,3.7441045183461674,3.8123431085855324
ENSMUSG00000045690,6.829371,6.973293933059731,6.51978687223512,6.388763057678333
ENSMUSG00000045691,6.34292,6.506217689763693,6.583233276853323,6.642100223717144
ENSMUSG00000045693,2.0895267,2.2910384502988137,2.5235723141405204,2.5714495570096334
ENSMUSG00000045725,2.555449,2.411485136381738,2.9285648726920694,2.506303599222358
ENSMUSG00000045731,5.466381,5.461382617427195,5.70913777897834,5.72761953446905
ENSMUSG00000045733,5.596878,5.839356432127194,5.95732529839082,5.999085352467434
ENSMUSG00000045744,2.6866055,2.393707167269838,3.1748665039674933,3.309248297124832
ENSMUSG00000045751,4.414753,4.748328136559331,4.697947670146999,4.79212139786014
ENSMUSG00000045752,6.901339,7.008556613639967,6.901309992126846,6.918346817236149
ENSMUSG00000045757,3.4281754,3.4143448394671703,3.711230359374399,3.7366721225716883
ENSMUSG00000045761,3.2929487,3.538631531202455,3.138114462519522,3.7224300810839104
ENSMUSG00000045763,9.659868,9.770465851425385,9.910493325791682,9.98566688825303
ENSMUSG00000045767,7.6472154,7.714624526239591,7.918630963258149,8.065475338035863
ENSMUSG00000045775,2.245307,2.091120437336845,1.9519345146578875,1.7746669514368834
ENSMUSG00000045777,4.7573104,4.80418868975167,4.839124233379547,4.819634026481798
ENSMUSG00000045790,5.2561417,5.4619602712351565,5.665829569148713,5.867824002347385
ENSMUSG00000045795,4.8492913,4.943693714313579,4.937188176872152,5.1825150187904905
ENSMUSG00000045813,3.9937391,4.0861002344496615,4.541977194765879,4.771753138473856
ENSMUSG00000045817,5.3723917,5.469660710476535,5.738109496651816,5.51087277317544
ENSMUSG00000045822,4.6290107,4.636695954773571,4.95626796088428,4.975805156110613
ENSMUSG00000045826,5.764432,5.9736498671560385,5.8299239453311085,5.9792871257019025
ENSMUSG00000045827,2.9689429,3.0574832569955754,3.2999293505570315,3.3681585001505714
ENSMUSG00000045854,6.591057,6.625386377802266,6.438950052458671,6.311453742086656
ENSMUSG00000045867,4.664626,4.7297575478339775,4.841204174430931,4.808792958710778
ENSMUSG00000045871,4.493257,4.613157080781465,4.984375536206158,5.184004750073859
ENSMUSG00000045875,4.507723,4.870388579493559,5.154181147754761,5.0818752862677306
ENSMUSG00000045876,3.9877934,4.235468474043376,4.537308195766305,4.332901350423661
ENSMUSG00000045877,3.2077913,3.376830643703253,3.3000364940034603,3.5211034288800866
ENSMUSG00000045886,3.439713,3.271190002243698,2.522799707056602,1.7437750139992811
ENSMUSG00000045896,6.5669026,6.557953112804972,6.73026157569324,6.718683746177244
ENSMUSG00000045903,4.4089065,4.6729245181781005,4.323042625268572,4.445534507602675
ENSMUSG00000045912,5.396223,5.384658206532281,5.6872028157377725,5.735785717572491
ENSMUSG00000045917,3.8062267,4.087939754236579,4.329785139388944,4.176047221416484
ENSMUSG00000045930,4.307914,4.400300794390424,4.51646345290541,4.721010553551077
ENSMUSG00000045932,4.7486258,4.965163196929896,5.156273544863925,5.078888715825317
ENSMUSG00000045934,3.9857733,4.179524129670283,4.448508969602468,4.358856540766266
ENSMUSG00000045948,6.8476486,6.84613229519867,6.826059207371296,6.674641150485536
ENSMUSG00000045954,4.2100964,4.556430679715214,4.675503030485212,4.843635695697266
ENSMUSG00000045962,6.845947,6.97423382684037,7.138642888617938,7.244433008578624
ENSMUSG00000045967,5.0372744,5.123220109312071,5.239009202459119,5.353697547402516
ENSMUSG00000045968,6.563519,6.661672867339783,6.318022446621729,6.223954905607425
ENSMUSG00000045969,6.9483385,7.088352734807908,7.257071401565681,7.321877467658005
ENSMUSG00000045973,6.8711414,6.935688751875534,7.066959816918081,7.176716855097581
ENSMUSG00000045975,5.529791,5.708042897059254,5.911870137523927,6.091332459307099
ENSMUSG00000045980,4.402169,4.38137344058462,4.721163426471785,4.863669569540868
ENSMUSG00000045983,7.597863,7.669110729690096,7.90843437066408,7.859136077972812
ENSMUSG00000045991,4.2458873,4.717218220679424,5.124042540915669,4.97406051584439
ENSMUSG00000045994,7.4626846,7.581687286613916,7.790543759837423,7.852207637563191
ENSMUSG00000045996,8.294975,8.233504891041724,8.166469879119372,8.15559662769146
ENSMUSG00000046010,4.87351,4.924973990787227,5.269003799431655,5.23409284233223
ENSMUSG00000046020,4.785776,5.149453754139464,5.239071212581198,5.114152650998468
ENSMUSG00000046027,3.7765489,3.919016165860413,3.9984957547179016,4.10213351586769
ENSMUSG00000046032,6.9329257,7.046778263782615,7.184569365166712,7.244503879476069
ENSMUSG00000046034,5.9813695,6.003135901926638,6.179425335046716,6.277503118873175
ENSMUSG00000046056,4.875809,5.291410788972262,5.028521457177395,5.0989936909644795
ENSMUSG00000046058,7.2376156,7.191266249921487,7.241531274495402,7.3369015476596795
ENSMUSG00000046062,6.2399616,6.305399695229784,6.563669735131255,6.639628231816415
ENSMUSG00000046079,6.8031187,6.61784636372093,6.679995835684058,6.757382741471113
ENSMUSG00000046085,2.591837,2.930758171725079,3.0637764886250425,3.192684519761178
ENSMUSG00000046093,6.183532,6.208380617972265,6.518557647760496,6.523934363166703
ENSMUSG00000046096,6.486915,6.60768007757937,6.732013686818005,6.71430533148398
ENSMUSG00000046101,2.8796291,3.44718363074016,2.7397428814026505,2.993439015706538
ENSMUSG00000046109,3.187903,2.624592240017628,3.208560582930141,3.1738766074508855
ENSMUSG00000046110,3.8551457,4.242011955743169,4.468909766033979,5.107113522231128
ENSMUSG00000046111,5.264834,5.484926972971812,5.585510733176796,5.6347496025436214
ENSMUSG00000046138,6.308794,6.376208429868404,6.659967505248895,6.808668108376433
ENSMUSG00000046139,6.557571,6.757518864448467,6.607588779708385,6.643347368854781
ENSMUSG00000046152,2.832369,3.2295294744799254,3.446180324118512,3.484756449829972
ENSMUSG00000046157,6.6661744,6.751099041804794,6.9371007317065825,6.977537861351808
ENSMUSG00000046159,4.5120893,4.497255820667695,4.559456533736037,5.006121848252951
ENSMUSG00000046160,6.9779625,7.071755831281835,7.4036922207963665,7.413269188703733
ENSMUSG00000046168,3.3639188,3.4630723225302007,3.7651057372121253,3.782679260924459
ENSMUSG00000046169,4.4586763,4.930326700587219,4.484846905001811,4.675440591910384
ENSMUSG00000046178,6.096892,6.245027659124883,6.603089629319749,6.864237176318088
ENSMUSG00000046179,3.8100278,3.549092377336302,4.059848859401065,4.239833460324902
ENSMUSG00000046182,5.015687,5.125031706066841,5.521057821493101,5.532546583055831
ENSMUSG00000046185,3.4558537,3.4796583806728307,3.8756303026208236,3.8589652029087156
ENSMUSG00000046186,5.298971,5.479184912169704,5.271086076630478,5.223643591047239
ENSMUSG00000046191,5.164051,5.475014194044791,5.7160385030115854,5.7324287900480755
ENSMUSG00000046192,3.791968,3.9958722875838015,3.8801292298060877,3.9819781721426546
ENSMUSG00000046196,5.377181,3.880947042595855,3.6809935991920435,3.6432770242653865
ENSMUSG00000046201,4.809305,5.13930235119684,5.204141994875837,5.339734398841946
ENSMUSG00000046204,5.8704424,6.011694104956136,6.271471173786404,6.297405010091917
ENSMUSG00000046207,3.0634959,3.1436138339132698,3.449663425695003,3.7636987232673467
ENSMUSG00000046215,5.7415166,5.787025715461625,5.7650105640124565,5.699755415337942
ENSMUSG00000046219,2.0796728,1.6119504508435116,1.7429642386509827,1.978419205027768
ENSMUSG00000046223,4.4954534,4.7681683516775575,4.4711897353813645,4.675689327434982
ENSMUSG00000046229,8.399866,8.368111834840793,8.31759025794157,8.165836946392238
ENSMUSG00000046230,5.1994944,5.302824710284909,5.565196593176479,5.563533185153165
ENSMUSG00000046240,5.5022607,5.661679935619873,5.83556874905244,5.93684992805025
ENSMUSG00000046269,5.5687757,5.6362535927460655,5.858882846379971,5.8759092147394485
ENSMUSG00000046275,1.9496241,1.8084218702413544,1.4817910535561756,1.872817984177678
ENSMUSG00000046280,3.6296835,3.6179057819893163,3.5932612186713753,3.917212762383122
ENSMUSG00000046287,4.974361,5.1145088343926615,5.294384088975417,5.350715313338747
ENSMUSG00000046295,3.089794,3.2810149816421896,3.7296157821231235,3.533245856154051
ENSMUSG00000046311,5.9025974,6.161834859744958,6.289002824937862,6.4264707788338375
ENSMUSG00000046312,4.418958,4.697675129195408,4.80687555079595,4.928998850533791
ENSMUSG00000046314,5.729392,5.9055876692639995,6.333172838017036,6.496097574352078
ENSMUSG00000046318,4.72688,4.940901661078282,5.025187204444476,5.023353853571986
ENSMUSG00000046321,5.0679693,5.2087391104056,5.418306354887507,5.4267349118775865
ENSMUSG00000046324,4.6359506,4.850986817248803,4.941441858412829,5.072857329625126
ENSMUSG00000046329,7.0151525,7.208585519544522,7.325802600484309,7.437322391638613
ENSMUSG00000046330,10.780159,10.955335952828852,10.853737962000787,10.751785888842852
ENSMUSG00000046337,4.1503286,3.2916977007535415,3.3504870306156476,3.29514058268946
ENSMUSG00000046338,1.6919446,2.4477059008496083,1.6463325884255349,1.8915373571550236
ENSMUSG00000046351,6.1961527,6.50128921231839,6.675763647084862,6.670708919850005
ENSMUSG00000046352,4.1923404,4.316381951834766,4.652476895355366,4.391609912963761
ENSMUSG00000046364,10.18488,10.159216949218116,10.183712986984109,10.0713431638477
ENSMUSG00000046378,5.6045623,5.766683245653326,5.886585669323135,5.840729214149522
ENSMUSG00000046380,4.2214737,4.159230756412011,4.372674895724104,4.417947017981462
ENSMUSG00000046387,5.501895,5.664020615761012,5.870811299835686,5.9782837307184655
ENSMUSG00000046402,6.588495,6.626659137613143,6.611017351816186,6.445160561622615
ENSMUSG00000046404,5.1716866,5.27481503573916,5.396464289364252,5.526871789765658
ENSMUSG00000046410,2.4970884,2.479209813045336,2.6015132192109744,2.62150667397106
ENSMUSG00000046415,1.9142962,2.2493748840851477,1.8681228901868556,2.047382081838871
ENSMUSG00000046417,5.098765,5.320432614520707,5.320264171244775,5.358744502183374
ENSMUSG00000046432,9.0407715,9.032087091014432,8.992392770958123,8.897947812425324
ENSMUSG00000046434,9.215033,9.24980200412298,9.502047608940277,9.623871301215463
ENSMUSG00000046441,4.7858043,4.8976975642572445,5.085271095557319,5.173813963803333
ENSMUSG00000046442,7.041837,7.167674116676765,7.320342830005625,7.402467226082682
ENSMUSG00000046447,7.2586074,7.306627412052413,7.571784684911492,7.533555245111597
ENSMUSG00000046449,6.9234004,6.9962435921081925,7.264151009139642,7.30977255561326
ENSMUSG00000046456,5.168361,5.383303117240596,5.032781933912894,5.366206937972858
ENSMUSG00000046463,3.150902,3.2761931251803484,2.9562150076442246,3.363098429846368
ENSMUSG00000046470,4.8761463,4.674654229148193,5.051673671454056,5.170931948225521
ENSMUSG00000046491,4.7200675,4.811153421687953,4.7972438030309235,4.657850956563698
ENSMUSG00000046500,3.873054,3.565286155021032,3.984752022368463,3.8695486773689685
ENSMUSG00000046516,7.8607664,7.850325016897934,7.81723173303031,7.761044745036071
ENSMUSG00000046519,5.4533563,5.677388721630981,5.775703915024212,5.747429965885945
ENSMUSG00000046523,5.410474,5.6428254230183414,5.748326926757654,5.808071738017184
ENSMUSG00000046532,1.7529926,2.4150706814372174,2.2798310912822246,1.8950576848642766
ENSMUSG00000046541,2.7875407,2.4911284959885727,3.141598632687378,2.8696465211362536
ENSMUSG00000046546,4.751181,4.861595146371226,4.9578667524240725,5.091520682972407
ENSMUSG00000046550,5.701437,5.705492132962682,5.781200892281461,5.788814779366314
ENSMUSG00000046556,6.1420975,6.247991282532941,6.51797414893878,6.620224806366645
ENSMUSG00000046562,6.0534163,6.1095769149218055,6.143038143761133,6.258711422238227
ENSMUSG00000046567,5.106725,5.24165150178167,5.359841098634658,5.52192162714911
ENSMUSG00000046572,5.912679,6.059318902485916,6.246471726960654,6.391831231093014
ENSMUSG00000046573,6.04842,5.990184354842489,6.197973249926205,6.284960527063173
ENSMUSG00000046574,6.125379,6.308830484200738,6.619192692038098,6.741552455428557
ENSMUSG00000046585,2.0547383,2.4934798839875407,2.460596766831082,2.625170748356305
ENSMUSG00000046591,3.7005775,3.7337776936565943,3.8535561025458103,3.8116853392766066
ENSMUSG00000046593,3.3317115,3.1932211712956255,3.756278063293004,3.7131076823249254
ENSMUSG00000046598,6.645047,6.719136028002012,6.889210045649185,6.988707503808946
ENSMUSG00000046603,4.357599,4.548435284390063,4.514636711255307,4.799207901913788
ENSMUSG00000046605,3.7306092,4.0835291576189094,4.346342788393692,4.506126061564419
ENSMUSG00000046607,5.469848,5.521128953588516,5.840522152623297,5.933213024697132
ENSMUSG00000046610,2.0144267,2.2573802554419937,2.752564832330543,2.5474128388255264
ENSMUSG00000046613,4.3699102,4.499379958334129,4.988673893011293,4.892397214127013
ENSMUSG00000046618,4.8992076,5.156324459943782,4.835095680523917,4.9932922676741995
ENSMUSG00000046637,2.7923346,2.9537407880981053,3.0948884125910663,2.8715263774728212
ENSMUSG00000046658,6.443473,6.542567466291352,6.65019779667625,6.641703302846448
ENSMUSG00000046667,4.8363543,5.01412995376574,5.256806343427062,5.217846857165146
ENSMUSG00000046668,6.6431956,6.725942601476214,7.05000001896594,7.16763627564149
ENSMUSG00000046671,7.091109,7.187811239487272,7.264744358145545,7.411672966946108
ENSMUSG00000046675,5.896153,5.861036853530553,6.059875014329968,6.0853507621172795
ENSMUSG00000046679,5.2108784,5.392498105173767,5.4671540540290735,5.45268079665669
ENSMUSG00000046688,4.0116262,4.149312850605375,4.41392348127948,4.692664800132536
ENSMUSG00000046691,5.495224,5.693936287753235,6.077535636126584,6.102082147478356
ENSMUSG00000046699,4.8739867,5.065789346169924,5.509462650964744,5.387855652531524
ENSMUSG00000046707,7.0652156,7.089339462746429,7.122381803802805,7.103045860381134
ENSMUSG00000046709,6.5761685,6.77894715887752,6.9717919270711475,7.0861053367569085
ENSMUSG00000046711,6.6691513,6.847117668037154,6.900448067609718,6.91077360742599
ENSMUSG00000046714,3.6683059,3.8426175983421573,4.225660692447373,3.965268677353696
ENSMUSG00000046718,4.104585,3.9448080537154193,4.031018752176184,4.09155875389966
ENSMUSG00000046719,5.249096,5.415784325781836,5.623385471439324,5.7279837079648495
ENSMUSG00000046722,6.180666,6.293060562460518,6.441109385134449,6.519812152023225
ENSMUSG00000046727,6.583957,6.610509060863714,6.683190430016837,6.566630279461033
ENSMUSG00000046731,2.1512578,2.736829575529216,2.905767222910514,3.186049413342811
ENSMUSG00000046743,6.333282,6.402345970391002,6.8096286672718875,6.963451415448095
ENSMUSG00000046750,3.6533897,3.451488743135259,3.486322764550005,3.223100591573606
ENSMUSG00000046753,5.0956845,5.320516042020951,5.372573310759422,5.5427175776333435
ENSMUSG00000046756,6.5430217,6.518570618541291,6.5924808452269135,6.667643241103643
ENSMUSG00000046761,3.2746625,3.0565222151717255,3.0674391128068064,3.4344464008945916
ENSMUSG00000046764,4.142659,4.574239024492948,3.9846960474562763,4.091136602392527
ENSMUSG00000046768,4.397702,4.689917573252952,4.732713647314017,4.846630671084028
ENSMUSG00000046782,2.2490394,2.779567383562377,2.296874045148355,2.806543241173663
ENSMUSG00000046785,7.305952,7.383714496606725,7.495709844284723,7.549340445870173
ENSMUSG00000046791,5.102856,5.057896473433636,5.247779658857455,5.271780930219968
ENSMUSG00000046792,5.9122357,6.006738614019419,6.102603311765133,6.13393080019712
ENSMUSG00000046793,4.152454,4.509515075180911,4.617834707469674,4.295163950464159
ENSMUSG00000046794,3.6618032,4.106357459973686,4.345701855478749,4.066423505819412
ENSMUSG00000046798,5.118541,5.26279406977244,5.404886982187582,5.533188088619106
ENSMUSG00000046805,4.148846,4.144557322710463,4.628740163848482,4.636753911264673
ENSMUSG00000046806,5.8916006,5.9056486887770445,5.798567336729046,5.7447420573670165
ENSMUSG00000046807,6.169969,6.242078385523561,6.60240187087089,6.676872045097183
ENSMUSG00000046814,3.1556692,3.265040067106944,2.848103344917524,2.5250509244736645
ENSMUSG00000046818,3.3679874,3.407639068016494,3.737909370511488,3.8390958825221992
ENSMUSG00000046822,6.301947,6.412232799909939,6.588064309716544,6.627057305753992
ENSMUSG00000046826,2.5942345,3.0843648615215686,2.5841245090139706,2.9752871478772187
ENSMUSG00000046834,6.2578874,6.137313366363533,6.176331460973545,6.114081259308615
ENSMUSG00000046836,6.9015346,6.971125095294434,7.174982717804555,7.171525743289438
ENSMUSG00000046840,3.5364988,3.3968532555134274,3.737537003347353,3.3566818017936626
ENSMUSG00000046841,6.2027025,6.346290400941036,6.619568684749393,6.586868054957298
ENSMUSG00000046844,6.7219625,6.918909935878909,7.08221212757147,7.061251343088573
ENSMUSG00000046854,3.8012764,3.9832291545678857,4.284076406845431,4.172128650483527
ENSMUSG00000046856,1.8552198,2.4548444295638725,2.7741460512248475,2.66139631090787
ENSMUSG00000046861,5.770503,5.88436437350606,6.067745563898714,6.168965633127713
ENSMUSG00000046862,4.7893524,4.987309940960616,5.09915692161697,5.151932462667663
ENSMUSG00000046865,7.065138,7.01374838259994,7.274552815197016,7.398652541961886
ENSMUSG00000046873,6.295529,6.394712946388046,6.7605682219669685,6.722066805597654
ENSMUSG00000046876,6.3137126,6.4703129938391495,6.633460169354794,6.8209728131128005
ENSMUSG00000046879,4.731086,4.750783373976796,4.865603406751529,4.6269796477435445
ENSMUSG00000046897,6.428789,6.688392185638252,6.886505893966607,7.00777757262915
ENSMUSG00000046908,3.2107196,3.21965562633481,3.2557094319990343,3.0912355104218414
ENSMUSG00000046909,5.2255673,5.20335227337367,5.234612156964096,5.349880129172879
ENSMUSG00000046916,3.164597,3.272486664064342,3.440816260150354,3.31776201998256
ENSMUSG00000046922,2.96253,2.7321788238160476,2.6702533699878224,2.4600689708256644
ENSMUSG00000046942,3.8754911,3.9168811804793546,3.6329016986671636,4.363313099541537
ENSMUSG00000046947,5.5687594,5.604034637069691,5.779334382093293,5.675955846464809
ENSMUSG00000046949,3.8173223,3.9909561359095824,4.238583987101594,4.136561213638964
ENSMUSG00000046959,3.2616131,3.116121248499945,3.7890057771420933,3.90440510401773
ENSMUSG00000046961,5.2413435,5.153794478862744,4.994499543979386,5.275430573731405
ENSMUSG00000046962,3.1803367,3.4506576180882664,3.5991521773281927,3.912306473548043
ENSMUSG00000046971,2.6914957,3.033894545180251,2.0116093332616374,1.783603617935798
ENSMUSG00000046974,7.6489215,3.122417219762625,3.14402141941729,3.1557866110501327
ENSMUSG00000046982,6.202337,6.228977566889817,6.560875087526763,6.640719996543662
ENSMUSG00000046985,5.7531285,6.0139224899256645,6.0936112400250435,6.136065333387283
ENSMUSG00000046991,6.76943,6.977086488408643,6.6472417118061315,6.579383954664248
ENSMUSG00000046994,5.296803,5.488667886619395,5.625626481568035,5.705187127318018
ENSMUSG00000046997,4.9037156,5.069762356711341,5.213057246184211,5.256708837789791
ENSMUSG00000046999,4.3731766,4.236810947638015,4.795068203562507,4.805304647892265
ENSMUSG00000047003,6.1135006,6.26932271237067,6.429484169673331,6.49183201853538
ENSMUSG00000047013,6.197274,6.294844296990542,6.452462540927573,6.634173282764663
ENSMUSG00000047021,2.57253,3.3391493141690285,3.010054966878814,2.80854024793979
ENSMUSG00000047022,5.6841016,5.858927532972133,5.987188296606369,6.081465371886683
ENSMUSG00000047030,5.954094,5.952187820423081,6.196152086005728,6.319512223328507
ENSMUSG00000047033,3.260435,3.5195322940863987,3.6563930412460555,3.873748207061067
ENSMUSG00000047036,7.3829274,7.550501358006604,7.663734775878686,7.779345757719632
ENSMUSG00000047037,6.065293,6.19612746555852,6.348811140439754,6.428996245299216
ENSMUSG00000047044,6.209321,6.288799284189458,6.4764757890463835,6.3893713576126325
ENSMUSG00000047045,5.8135004,5.879880481644502,6.069309359658205,6.162170286248301
ENSMUSG00000047067,5.218506,5.1102248562924455,5.165830872859914,5.101981161098367
ENSMUSG00000047084,6.4689016,6.596877044499902,6.709064860246644,6.879581772268679
ENSMUSG00000047085,7.3644657,7.5648604097843615,7.724425392335162,7.685531576152572
ENSMUSG00000047090,2.7974844,3.3854918452677776,3.4466527903600177,3.7349213522270612
ENSMUSG00000047098,5.3828917,5.254500885624746,5.223465345592087,5.004793680083365
ENSMUSG00000047115,4.094932,4.036247786397582,4.475489055038121,4.518699378862111
ENSMUSG00000047117,3.5542543,3.899991535592197,3.2302803482236575,3.5451840378924215
ENSMUSG00000047123,5.651937,5.732990905331886,5.4801309309730835,5.468026468219345
ENSMUSG00000047126,8.107231,8.180290510604715,8.431598495119562,8.535089994131177
ENSMUSG00000047129,2.4837675,2.5563620950345802,2.414533557724699,1.9778933215811119
ENSMUSG00000047139,9.285124,9.376824860856717,9.40260065683322,9.525326521271406
ENSMUSG00000047141,5.5726237,5.767816756442823,5.735245773819362,5.969954568646735
ENSMUSG00000047143,5.02349,4.938699471583203,5.093187152148951,5.2376703522079415
ENSMUSG00000047146,6.0849066,6.191810836651446,6.376766806798128,6.447873202780461
ENSMUSG00000047150,1.9338069,1.7979452999334307,1.6569884402216712,1.7844524083603623
ENSMUSG00000047153,4.8587933,4.964562595160002,5.408350450931382,5.641690827271571
ENSMUSG00000047155,5.7061453,6.332780815087512,6.224634810949789,6.147068920960845
ENSMUSG00000047161,2.1810439,2.118877574061896,2.288628207638902,2.724424276602922
ENSMUSG00000047171,2.8969247,3.238746889979284,2.708001371785078,3.1230060250047997
ENSMUSG00000047181,8.133312,8.340594796356617,8.392574307878284,8.381908029694452
ENSMUSG00000047187,8.275484,8.380215801191975,8.568452310415129,8.612357586446752
ENSMUSG00000047193,6.3714023,6.440345450892615,6.562240191346977,6.73738600722231
ENSMUSG00000047197,2.5838838,2.3246478780706763,2.2531833030684876,1.5170919039319937
ENSMUSG00000047205,5.625225,5.767336319264389,5.999412538016049,5.982601918711932
ENSMUSG00000047213,6.8162837,6.93847461620439,7.133165692615169,7.180140529413291
ENSMUSG00000047215,9.962386,9.953084682687578,9.763445053230429,9.753677617068297
ENSMUSG00000047220,4.038306,4.1662847462694454,3.802717867618854,4.149953899869005
ENSMUSG00000047221,5.130623,5.146767113307136,5.259087852086493,5.442796730418139
ENSMUSG00000047227,3.671211,3.903141672390131,3.929694013383159,3.978115689513065
ENSMUSG00000047228,5.1269164,5.247212701187374,5.22640143872648,4.888843915320826
ENSMUSG00000047230,3.511748,3.947138612727339,3.859853713903175,3.7269982132224917
ENSMUSG00000047238,7.203479,7.2381155615726485,7.5317836733201675,7.5486944402806415
ENSMUSG00000047242,4.9391184,5.184330065964099,5.462058792206164,5.4089264971217395
ENSMUSG00000047246,3.5446281,3.777040190300738,3.1647290046522896,3.5995913729637388
ENSMUSG00000047248,5.7536807,5.755538903357645,6.0614187178733,6.268384300273944
ENSMUSG00000047250,3.725506,3.7374479779770624,3.964729687262182,3.910958825497889
ENSMUSG00000047259,3.650295,3.6596685642137468,4.054189890522966,3.8396472123239223
ENSMUSG00000047260,7.946841,7.960669797274387,7.8529305680969665,7.831908768203755
ENSMUSG00000047261,9.46628,9.496897373296157,9.71119792449727,9.737826167715594
ENSMUSG00000047264,6.4087744,6.447925598066753,6.573044039722619,6.750410355035494
ENSMUSG00000047281,2.5212903,2.8908512351459135,2.090547171497406,2.240775997878899
ENSMUSG00000047284,6.8381195,6.926495210421516,7.175964899726318,7.295027328001759
ENSMUSG00000047307,4.245225,4.230779314167443,4.585396734596857,4.717053760351253
ENSMUSG00000047330,2.493144,2.740296220203029,3.034215322714697,2.763296412181502
ENSMUSG00000047342,5.648391,5.637227599125064,5.800294694209351,5.70404590837897
ENSMUSG00000047343,3.4766216,3.5591551755168256,3.452749927414311,3.6738671233350697
ENSMUSG00000047344,2.6120222,2.752575534866923,3.1371555455950904,2.9772624083247514
ENSMUSG00000047361,4.5988765,4.426163776210236,4.533770616491336,4.428444879410965
ENSMUSG00000047363,2.3152916,2.2519710858857738,2.3946327251942425,2.2631616768027745
ENSMUSG00000047368,6.7300677,6.801518321418577,7.026146311194761,7.138896645153421
ENSMUSG00000047369,2.3233786,2.4996507380773583,2.6400432151918656,3.023255939328402
ENSMUSG00000047371,5.539124,5.582481830630342,5.7729315703761435,5.851328927288605
ENSMUSG00000047379,6.4402533,6.4856510713302855,6.855539928772365,6.806112480543398
ENSMUSG00000047388,5.5786943,5.725632469469896,5.9761159583121755,5.978156940482689
ENSMUSG00000047390,2.0708237,2.0363432672017416,1.5663892337672674,1.5006499582941584
ENSMUSG00000047394,2.702743,2.5104837877946284,2.1901904958269816,2.3072783470953184
ENSMUSG00000047407,3.4829109,3.660273846958453,3.963764944886983,4.011467803286059
ENSMUSG00000047409,5.1262717,5.080110606698456,5.352691162170333,5.250150924449523
ENSMUSG00000047412,6.1051188,6.2005916238161545,6.536244614217271,6.624485981941437
ENSMUSG00000047414,6.325616,6.495919579884914,6.576000899655966,6.661328466552557
